"","mae1.1","mae1.2","mae1.3","mae1.4","mae1.5","mae1.6","mae1.7","rmse1.1","rmse1.2","rmse1.3","rmse1.4","rmse1.5","rmse1.6","rmse1.7","bic1","param1.1","param1.2","param1.3","param1.4","param1.5","mae2.1","mae2.2","mae2.3","mae2.4","mae2.5","mae2.6","mae2.7","rmse2.1","rmse2.2","rmse2.3","rmse2.4","rmse2.5","rmse2.6","rmse2.7","bic2","param2.1","param2.2","param2.3","param2.4","param2.5","param2.6","param2.7","param2.8"
"1",0.259939052746507,0.227985280038008,0.120555418066976,0.116995721948963,0.0694845587299367,0.0780135161174394,0.0774706958546057,0.320579534100749,0.281001828803857,0.124860012535637,0.144500546104713,0.0700079066933073,0.0783230404798922,0.0795821122862027,5454.47979160805,0.0574643943671616,0.0979948521051056,0.186851049495438,0.657613846867976,0.448343401478959,0.259939052746507,0.250919815518225,0.11535527568812,0.116995721948963,0.0695613510844877,0.0779907686094965,0.0774432190218395,0.320579534100749,0.30899476701349,0.123616210175801,0.144500546104713,0.0705319368021205,0.078301338736277,0.0795970525139692,5461.56663844692,0.0565345205872318,0.0968004580741628,0.186908974543932,0.652501702004415,0.00667979688173723,0.000433431723414393,0.000141116185106568,0.451059138676044
"2",0.250339265056028,0.209407075158731,0.12068377653481,0.113719665876985,0.014958316602666,0.149077651875867,0.134757691604194,0.308744901961778,0.260368956203413,0.124933483484327,0.141105042330354,0.0196511933371755,0.149522010267338,0.137260051384504,5295.01049034625,0.0435902685000825,0.0754301309435769,0.261132251934828,0.334942458027446,0.600107288048629,0.250339265056028,0.240000222456115,0.120223584896114,0.113719665876985,0.0143051232395081,0.145961456840171,0.133049989430216,0.308744901961778,0.296594224778563,0.124562166207053,0.141105042330354,0.0194177594102135,0.14662929597217,0.135487497924431,5299.77499652132,0.0414304634704893,0.0405056864254641,0.256961463749233,0.0391668744407702,0.0165093364416008,0.0019883698652584,0.137523862960388,0.975658964834988
"3",0.259368121563823,0.214514558029489,0.118000085581105,0.120505910733328,0.00731761993796976,0.0351014210841997,0.0351014210841997,0.320405064300269,0.266493324438761,0.123959991652456,0.145942455517006,0.0109898025652368,0.0360753862683047,0.0360753862683047,5672.40913414563,0.0369956207140742,0.0594979180688122,0.14822973961504,0.743883696956634,0.329482119624187,0.259368121563823,0.247145862947742,0.120653737581415,0.120505910733328,0.00770058965423237,0.0351198146366604,0.0351198146366604,0.320405064300269,0.305801590044143,0.124937189015807,0.145942455517006,0.0112058240821723,0.0363799583307669,0.0363799583307669,5673.9232705757,0.0303116262885007,0.0534043783097447,0.148852455064777,0.106826759898253,2.54852017749983e-05,0.370190370823917,0.290197620238393,0.568010831768429
"4",0.264346816654806,0.21501678500021,0.12068377653481,0.124207331463555,0.0270085646140733,0.0867211182049667,0.0867211182049667,0.326560794441996,0.270405116226428,0.124933483484327,0.149298563524575,0.0339121486101977,0.0877732923065626,0.0877732923065626,5491.95015856902,0.0470649071666896,0.0389454466427141,0.19576090707076,0.210641213910269,0.938844655316162,0.264346816654806,0.249707078692683,0.120687081822451,0.124207331463555,0.027127746524532,0.0869568190926198,0.0869568190926198,0.326560794441996,0.30948156384659,0.125014428232898,0.149298563524575,0.033823351244577,0.0880152070423818,0.0880152070423818,5499.00636588148,0.0469710627386655,0.0344872623339886,0.196107646522014,0.186252686269851,0.00139558982526022,0.000221993480387027,0.0309686526374447,0.944880179221284
"5",0.263592515443717,0.220926273314811,0.12068377653481,0.124496313345573,0.0718905538366322,0.0462701950245065,0.0462701950245065,0.325017612404273,0.274639276328534,0.124933483484327,0.151189509219096,0.0730006548311926,0.0466842609449574,0.0466842609449574,5643.59789325955,0.0388696947700869,0.074157340804187,0.158537911792846,0.72779657509026,0.343811026906233,0.263592515443717,0.25024054046855,0.118145360096606,0.124496313345573,0.0721178648037162,0.0462329971233225,0.0462329971233225,0.325017612404273,0.309424093727776,0.125104049595317,0.151189509219096,0.07319870511061,0.0466465542342601,0.0466465542342601,5650.793337939,0.0388597725433958,0.0741979725481704,0.158499205663522,0.728161731111339,4.16954549545577e-06,0.000109306653694937,0.000167841758929478,0.343617004974162
"6",0.252153153966087,0.20916152630286,0.120207870275988,0.114487851953109,0.0544274718911501,0.103875986523922,0.102496422429354,0.310620599801681,0.259944967498963,0.124557086275,0.141794668265626,0.0572332596694611,0.10449760330653,0.103397884936951,5469.09940176203,0.0311604932534797,0.0687743921318693,0.215599987997179,0.136093157145137,0.921777630909798,0.252153153966087,0.238136891474657,0.12068377653481,0.114487851953109,0.0543672924261771,0.103768282269377,0.102350834438485,0.310620599801681,0.294289937263501,0.124933483484327,0.141794668265626,0.0573630194191813,0.104395296873374,0.103274086667946,5476.29780884751,0.0311604279073658,0.0686459906816361,0.215422831610836,0.134681138479093,3.77729863477037e-06,1.64185149188374e-05,7.12576673286904e-05,0.925014924948015
"7",0.26217068031377,0.22038253546607,0.120595053989496,0.121013411264967,0.0582743052717135,0.069694092045905,0.069694092045905,0.323103272652242,0.273961137952309,0.124879935397381,0.146869385701921,0.0623947186921943,0.0700057980990145,0.0700057980990145,5556.56803048784,0.0543149918543508,0.0735417793222313,0.180513360575457,0.358152135432864,0.563333081235884,0.26217068031377,0.249637552153281,0.120595053989496,0.121013411264967,0.0583547902493985,0.0700626167856253,0.0700626167856253,0.323103272652242,0.307648834358867,0.124879935397381,0.146869385701921,0.0623746293209162,0.0703882922971334,0.0703882922971334,5563.30387456374,0.0523100644640715,0.0699679261937514,0.181138590455547,0.273871432298816,0.0124767586317268,0.0016897556384169,0.0662995147753233,0.597655411454773
"8",0.249826592354108,0.206163313736222,0.120582488214513,0.111650638361228,0.0379192698169647,0.0531410842627223,0.0531410842627223,0.308865730708501,0.25712147100793,0.124867258746528,0.137840137225173,0.0389031697853352,0.0537849421565306,0.0537849421565306,5591.2844659074,0.0251606578864183,0.0865966017482891,0.16594207393612,0.711350573820806,0.368206002871052,0.249826592354108,0.236928492659065,0.12068377653481,0.111650638361228,0.0378954469760872,0.0530715559434938,0.0530715559434938,0.308865730708501,0.293961814190278,0.124933483484327,0.137840137225173,0.0388951781431359,0.0537163236770215,0.0537163236770215,5598.46984163307,0.0251453510181303,0.0866793083430932,0.165875259157257,0.719787942690582,4.07294799507425e-06,5.77720799517245e-05,0.00238981184183915,0.363417102779965
"9",0.263547328856164,0.230322341164458,0.12068377653481,0.122734328087334,0.0204633179883191,0.0974820243195342,0.0910383190935196,0.324663009055831,0.284658553247946,0.124933483484327,0.150341551828038,0.0218675413935747,0.0978230657742704,0.0925738649481315,5411.30421781802,0.0634816576352456,0.0890489331113688,0.206986869823518,0.639945530737654,0.338357966697593,0.263547328856164,0.253951177011965,0.12068377653481,0.122734328087334,0.0198411350192598,0.0992128527114129,0.09209825293191,0.324663009055831,0.312911821847722,0.124933483484327,0.150341551828038,0.0220890779273477,0.0995835423496532,0.0938578733610112,5415.90997038543,0.0587288557437019,0.0850827279187875,0.209447726197204,0.0386420291819648,0.0107206103146253,0.0828518622286857,0.514393616102708,0.402925481637477
"10",0.25508127157987,0.217472072446807,0.12068377653481,0.116838463474498,0.0150991989203883,0.111182002323579,0.103677275104837,0.31358135270359,0.267883347899839,0.124933483484327,0.145152056242873,0.0213969439114486,0.111769055319516,0.105309508346337,5444.88588777324,0.0391763960862226,0.0633621718093567,0.224636929157873,0.671669694509851,0.309183756878139,0.25508127157987,0.244081811763347,0.12068377653481,0.116838463474498,0.0150991989203879,0.111198520152653,0.103604214756323,0.31358135270359,0.300617674280338,0.124933483484327,0.145152056242873,0.0216425296140212,0.11178673980291,0.105262776506792,5452.08987367788,0.0390438525026673,0.0633729151135376,0.224666131879433,0.670392208104634,6.94567532780191e-06,0.000617153229507243,0.00135055540533803,0.309099529467503
"11",0.260970913262852,0.224980456253436,0.118423861038644,0.121630416864558,0.0520889734798126,0.12093228143406,0.12093228143406,0.321667536211937,0.277859547217945,0.123884095195625,0.149022053973735,0.0525553475620735,0.121905622899939,0.121905622899939,5396.8297447246,0.00727842968147913,0.0900886039223673,0.235547618326045,0.318583025529312,0.600572136682036,0.260970913262852,0.249952479680837,0.12064191142381,0.121630416864558,0.0521533158286364,0.120671945638951,0.120671945638951,0.321667536211937,0.308364759672618,0.124909413122804,0.149022053973735,0.0527804328195335,0.121660197897089,0.121660197897089,5403.70459267516,0.00587422568362887,0.0891241629991677,0.235364574794789,0.305090390395725,0.0101543239360061,0.000344736936459238,0.000903562680898188,0.612174175800252
"12",0.257090794985894,0.212872526387636,0.12068377653481,0.118534554852885,0.031708187030378,0.0418602025821799,0.0418602025821799,0.317487856518238,0.264048715442586,0.124933483484327,0.144381664723456,0.0325183387060928,0.0424667753411123,0.0424667753411123,5529.30078945556,0.0641910485848123,0.112397510108315,0.14969293694232,0.67306836196368,0.321486389486203,0.257090794985894,0.244699126402532,0.120511155516455,0.118534554852885,0.0317047078846877,0.04190812179513,0.04190812179513,0.317487856518238,0.302178746593105,0.124855846268598,0.144381664723456,0.0325218508343279,0.0425053194810867,0.0425053194810867,5536.47791704638,0.0637112105067468,0.112252787262138,0.149783683114045,0.650541691883052,0.000755804012832631,0.0174742614328789,0.00508664059322282,0.327582622673577
"13",0.266508901005428,0.225363916987327,0.12050616637784,0.124938235828018,0.049026808346177,0.12962622137736,0.0995569738975896,0.329033981684524,0.27991067837419,0.124867395189103,0.152282118991501,0.0550039221270474,0.130151087329414,0.107645442823444,5340.49527158993,0.0372171539639191,0.0612567289056311,0.242540835256783,0.642870418314418,0.489973997729364,0.266508901005428,0.255955050037574,0.12050616637784,0.124938235828018,0.0489149428008415,0.129959218954107,0.0995628144875699,0.329033981684524,0.31618009379935,0.124867395189103,0.152282118991501,0.0551435101724531,0.130508663617481,0.107807889596822,5346.93796611362,0.0335440213157817,0.0583634029232289,0.243196293848811,0.620407013864939,0.0184025059561523,0.00260309325806903,0.00288811605547191,0.498379825534428
"14",0.249233950962069,0.208483313802474,0.10495855300238,0.113477622686448,0.090101839601818,0.0541780156181747,0.0555071211932268,0.306301182676995,0.257932026299114,0.114857143526728,0.141252532457114,0.0920271129704289,0.0560895747174511,0.0577521078069507,5637.00123364896,0.0809275996782117,0.0370870670780802,0.164022842791889,0.477621853736671,0.557723759634856,0.249233950962069,0.238431834471791,0.10495855300238,0.113477622686448,0.0901731093703505,0.0566480920196917,0.0576685562234167,0.306301182676995,0.292946558762612,0.114857143526728,0.141252532457114,0.0924385548789116,0.0577208734553827,0.0591722320005626,5633.5360544378,0.0646922293688848,0.000591060894265543,0.167079281535607,0.000144349231667324,0.0241854026624977,0.0732727826302652,0.224755358395509,0.955898574411675
"15",0.256206879331005,0.213334158439972,0.119962353946686,0.119930095926369,0.0423092872342544,0.0467998143424547,0.0457463230189974,0.31680178485817,0.265184414470395,0.124480261604536,0.147294870110389,0.0475687873744369,0.0470520219676444,0.0460878843471038,5535.77922940709,0.0602824026545281,0.093828184492462,0.155656744855786,0.689490900698896,0.400463817651119,0.256206879331005,0.244292008130314,0.119962353946686,0.119930095926369,0.0425038865125102,0.0467749556441762,0.0456586484638986,0.31680178485817,0.302787035396347,0.124480261604536,0.147294870110389,0.0481626356468061,0.0470263613282194,0.0460111516394304,5542.97197931105,0.0602232051049477,0.0938275826070682,0.155637440992096,0.687704181850462,0.000121934785924898,5.05080965114736e-05,0.0024335924915336,0.400247225700188
