"","mae1.1","mae1.2","mae1.3","mae1.4","mae1.5","mae1.6","mae1.7","rmse1.1","rmse1.2","rmse1.3","rmse1.4","rmse1.5","rmse1.6","rmse1.7","bic1","param1.1","param1.2","param1.3","param1.4","param1.5","mae2.1","mae2.2","mae2.3","mae2.4","mae2.5","mae2.6","mae2.7","rmse2.1","rmse2.2","rmse2.3","rmse2.4","rmse2.5","rmse2.6","rmse2.7","bic2","param2.1","param2.2","param2.3","param2.4","param2.5","param2.6","param2.7","param2.8"
"1",0.262007929206717,0.229903878828522,0.273376271328094,0.20100294458894,0.0950004120120789,0.0127026678905005,0.0331620709390595,0.327808514209471,0.288757156234348,0.278241507565518,0.24121120018213,0.0964919130148281,0.0159156906490008,0.0417812801433027,4796.85007478143,0.0316355248167553,0.116787464956455,0.138021251132189,0.649164442956119,0.978711595255769,0.262007929206717,0.255391631837392,0.222077405043882,0.20100294458894,0.0949999477387448,0.0117548768126114,0.0329273761842292,0.327808514209471,0.319880922876539,0.236627641617905,0.24121120018213,0.0965165694396868,0.0156609544382306,0.0414934844313887,4802.25592877216,0.000701713939239386,0.116976625116196,0.130469849166998,0.611659990998083,5.84086918639177e-06,0.140126975573002,5.90043327083778e-05,0.982266025623043
"2",0.231567899322944,0.209084532105467,0.127140260413137,0.15096295799672,0.0433095474726076,0.107655907779988,0.107655907779988,0.28400708790352,0.256373126779036,0.156566137095788,0.187152120128016,0.0453818885613706,0.108341049066149,0.108341049066149,4496.10989143188,0.0533154705306118,0.0696528193748732,0.244402681844705,0.526051113590138,0.985003762782511,0.231567899322944,0.227566718537372,0.201527662082385,0.15096295799672,0.0432952670385162,0.109049094217799,0.109049094217799,0.28400708790352,0.279084586566767,0.218121049983706,0.187152120128016,0.04545142505428,0.110129487009378,0.110129487009378,4497.29255721336,0.0346305420439144,0.0475522513509788,0.28064334647707,0.428140517961365,0.0131971676424465,0.104963642714006,0.0908608326476241,0.981819454256697
"3",0.234506522304532,0.204190805477609,0.231691300004943,0.164089868756553,0.00642302683204814,0.066658859353307,0.066658859353307,0.289685281423511,0.25405533414267,0.242702861155858,0.205034425776794,0.0104753180326333,0.0681192515404779,0.0681192515404779,4668.67320393821,0.0458576003599819,0.0636772448433181,0.0766132112070984,0.643964743332554,0.993140301680996,0.234506522304532,0.228935683524028,0.231691300004943,0.164089868756553,0.00616229738462683,0.0677118719921202,0.067687677648377,0.289685281423511,0.28269146646313,0.242702861155858,0.205034425776794,0.010655808190827,0.0685871117272355,0.0685630490348038,4674.40323414163,0.0356319760255667,0.0228708063511931,0.185454390512703,0.525286488257323,0.00109840988036595,0.0369608616825123,0.151449627991105,0.988099392765987
"4",0.269132392246055,0.242138633649868,0.250373573309164,0.208373771990199,0.102935948782869,0.0348351402892432,0.059290010763905,0.33781879341952,0.305009543081649,0.25953900387798,0.244253206693017,0.104087431751406,0.0364275496881725,0.0747617002586542,4824.73491876643,0.061682986277582,0.116130254708383,0.0921357325495573,0.651734647034024,0.980760532433388,0.269132392246055,0.264091690277579,0.250373573309164,0.208373771990199,0.102935948782869,0.0347352584449649,0.0592534821345956,0.33781879341952,0.331595087801014,0.25953900387798,0.244253206693017,0.104090924791581,0.0363325274097163,0.0747197733673864,4831.64348586342,0.0616255866979622,0.1160613367703,0.092754633296862,0.651340635274391,9.74157195374077e-07,4.73031836589469e-06,0.000177148268688653,0.980676664373574
"5",0.269837188207921,0.246026829952145,0.252276408533265,0.206972959158387,0.103444941496207,0.0309499808602734,0.0538387318466611,0.339189957066715,0.31047135823929,0.261031387995899,0.249543409579533,0.10436115930421,0.034398555115286,0.0679588394255546,4853.63777725455,0.029502462813954,0.107716113563744,0.0135744750481359,0.848718757763523,0.987208637133013,0.269837188207921,0.26565149944919,0.275200063997415,0.206972959158387,0.10414950778263,0.0324802212066856,0.0546362084172849,0.339189957066715,0.334350791953108,0.279847463380811,0.249543409579533,0.105016941708435,0.036222984488279,0.0688830843711471,4860.57643527566,0.0296939276662441,0.108224254991182,0.000507625222651254,0.861424657460232,2.1703331224245e-08,3.52737335611965e-05,0.000107824439877112,0.987840997559206
"6",0.27842583323204,0.245444024752417,0.255666714664291,0.225653460578696,0.141890138332234,0.0621766251008169,0.0698061406177756,0.349117175373253,0.30890413637837,0.263928288616519,0.258214801139184,0.142915932001439,0.0642561572824427,0.0774031636080073,4995.1325085516,0.0635576791306792,0.0722509597524471,0.122489837914501,0.664878687393679,0.960528966871527,0.27842583323204,0.271633633170842,0.275626741175527,0.225653460578696,0.141905605452658,0.0615618859996898,0.0693027893415783,0.349117175373253,0.340934571325218,0.280273768010406,0.258214801139184,0.142917126571011,0.0638906549487238,0.0770752822097089,5001.71673487882,0.0636727387323133,0.0632434470832544,0.129033253399922,0.649264573641074,6.2977186340092e-06,3.78786677434439e-05,0.0946784594703288,0.957332783789658
"7",0.237215555404473,0.211782550943243,0.276063552876912,0.162693126429266,0.0132889383934881,0.0663381107605205,0.0663381107605205,0.293124117917932,0.263626993368129,0.280647330597899,0.204816781802031,0.0166274675827593,0.0672262712998863,0.0672262712998863,4647.59406338934,0.0448639169319284,0.0675898211294164,0.122710210424196,0.659447518390603,0.990189261995969,0.237215555404473,0.232338145489553,0.218353304836949,0.162693126429266,0.0131099795733635,0.064462784444409,0.064462784444409,0.293124117917932,0.28776154954971,0.231186681639328,0.204816781802031,0.0164306298797725,0.065569166178228,0.065569166178228,4652.10504857486,0.0429567846946839,0.0641186430628759,0.105984663112188,0.685170261388911,0.0145746641975498,9.64534670018279e-05,6.95528387111812e-05,0.990687137095376
"8",0.237610048952463,0.207402724967432,0.217125976174617,0.162663037159741,0.0212973056819377,0.0814149850530644,0.078715600254382,0.293290727753879,0.258396121131775,0.230983193500329,0.206270023843718,0.0265867304291008,0.0850134002421447,0.0831843730033747,4614.6886297515,0.0319440693028244,0.0723436969160665,0.318241930702777,0.571382111711726,0.905327766737136,0.237610048952463,0.23096047148553,0.274198004157061,0.162663037159741,0.0213338773131363,0.0848514528482418,0.0820122088707913,0.293290727753879,0.285315134172605,0.278955244992984,0.206270023843718,0.0266386268919048,0.0872650127967754,0.0852820153088074,4619.38931589948,0.017288915819044,0.0710252325095996,0.297401226193242,0.490622148822048,0.0061571398098506,0.11579730875107,0.00123397180307068,0.961542755800713
"9",0.251156600009678,0.228285292499928,0.165865007435126,0.176825755665459,0.0127768621102175,0.0552665137394444,0.0546519997728933,0.311314070477917,0.284709139410749,0.193928128277655,0.222398636206878,0.0158840255264277,0.0567826967893162,0.0643329733914059,4614.19300385838,0.0360828491738777,0.0908190314066204,0.0899485100833366,0.783120866420468,0.989216327858873,0.251156600009678,0.247139063687456,0.165865007435126,0.176825755665459,0.0125436043151698,0.0553187995168659,0.0546936893026293,0.311314070477917,0.306635411495615,0.193928128277655,0.222398636206878,0.0156524833436564,0.0568282289061889,0.0643807761267311,4621.10204608123,0.0360988081708225,0.0907903800464774,0.0901723114546943,0.782836555777941,9.65814749489524e-07,3.34265795269001e-05,6.41779212651883e-05,0.989209632148687
"10",0.232883845514598,0.20945795074992,0.243552726970241,0.152763134884972,0.0644847366545114,0.124328190257117,0.124328190257117,0.284409519582724,0.257431715502017,0.253195996428164,0.192947767505953,0.0667919947351898,0.125829473702899,0.125829473702899,4472.21630527107,0.0244104926640298,0.0714191762035877,0.307117943325195,0.558497516511458,0.974562016659846,0.232883845514598,0.228238982618804,0.243552726970241,0.152763134884972,0.0644699604858242,0.1246999626045,0.1246999626045,0.284409519582724,0.278938711860296,0.253195996428164,0.192947767505953,0.0668191284733537,0.126254540817757,0.126254540817757,4478.90766830662,0.0185093067826789,0.0684974878685033,0.311460067986144,0.544613826612211,0.00171110394142856,0.0363187356835734,0.0167298635604544,0.973907900517612
