"","V1","V2","V3","V4","V5","V6","V7","V8","comcol","sameRegion","intercept","spatial","beta","V14","V15"
"36","0.199559078813951","0.194128657933056","0.150108811067795","0.130052415629182","0.0624745462907986","0.0817985170727174","0.0817985170727174","1","0.000106598434834664","0.00141210325305147","0.0991278026808654","0.16206331190047","0.999899999995354","14","8"
"37","0.21691542668427","0.186557826419387","0.141238701670433","0.12369649396206","0.0526084249892798","0.0677948242164164","0.0677948242164164","1","0.034111192223183","0.00122707248630279","0.131184776441133","0.103710801916057","0.999899999992908","32","8"
"38","0.238925680434395","0.210737457925536","0.137311403219788","0.115416925953545","0.033615266653423","0.0807391237315138","0.0788880246693585","0.965794307306701","0.011634779116811","0.0131861062049245","0.207343029130124","0.767363203735296","0.537446595333776","65","8"
"39","0.244884975712374","0.210865736063424","0.12818334119854","0.113438270236967","0.0240942751861966","0.08489870834463","0.080295884530834","0.923502989096055","0.0164522434360325","0.0166771410358662","0.205607152289231","0.760938294510777","0.550843817417784","115","8"
"40","0.25395942240483","0.21633999382654","0.106850031978548","0.116676780713749","0.00906742026550402","0.0656208647884015","0.0609635007600741","0.857180003553607","0.0305632094099824","0.034228778473542","0.180100052548679","0.75277775460793","0.478073942117583","195","8"
"41","0.221768176139298","0.212861060475049","0.166278877555889","0.160373762350242","0.108674663715786","0.0928443173878274","0.0928443173878274","1","0.000413700117549187","0.00829254615450231","0.0374652867255634","0.475523848143839","0.750102191540696","14","9"
"42","0.236059541766958","0.217603195970999","0.160877827138755","0.143940799579784","0.073942839321483","0.0752335060620014","0.0752335060620014","1","0.0635214776715038","0.140800081216293","0.000180958808038134","0.791636244320946","0.56998582815123","32","9"
"43","0.258120924739274","0.235413360389152","0.13800503078628","0.1361129066382","0.0897551860383016","0.0929161910821596","0.0931990322825984","0.8761146571898","0.0256411777242071","0.140495600472833","0.0062301524897986","0.688250782901518","0.601657130439677","65","9"
"44","0.261028875878475","0.228047070465343","0.128752877593896","0.127618634181773","0.0810571650012996","0.0535509987431945","0.0606120449382356","0.872390528587347","0.0273596081688394","0.150641955971717","0.0539130292436623","0.765890112550069","0.415370928121169","115","9"
"45","0.256690925149118","0.213874772009629","0.120690194353489","0.11820513843667","0.0580241950545437","0.0125563294664958","0.0364266152502171","0.860800237836205","0.0169193376377632","0.121571940440328","0.120237896412156","0.708267428512381","0.3311606840984","195","9"
"46","0.231415025332871","0.225578889800906","0.166278877555889","0.119920536766674","0.0556694197542836","0.0937539892467448","0.0936151915868265","0.896422689107699","0.00165030079544652","0.000570183499783535","0.15934189152587","0.127897825143179","0.999899999867555","14","10"
"47","0.262833951156438","0.250837559261331","0.160877827138755","0.145836946968776","0.0632089296398071","0.0367534932767479","0.0757696891342923","0.757544120938072","0.0155803345633562","0.0224847535825273","0.128900946576146","0.112427553105504","0.737197634226192","32","10"
"48","0.257141601332246","0.239969521480686","0.118930249244848","0.127546625327204","0.0363536981635609","0.0736107722872396","0.0787561045063432","0.78996463306676","0.0145335143893812","0.032590911080268","0.202526006862033","0.742397188447953","0.255239810803722","65","10"
"49","0.255621634621383","0.225177043843433","0.118756554827329","0.121483243496674","0.0166695952281983","0.0550165939079251","0.05782442546805","0.841888917394941","0.00140462745519789","0.0346459882663716","0.177107789863231","0.763125138966086","0.333321896714505","115","10"
"50","0.254334233999126","0.216242529832794","0.109221932908192","0.116489405374031","0.0164002286648354","0.0560330700457541","0.0601986204990361","0.815941331359963","0.00248155741797905","0.0690695561394447","0.171961660591647","0.747962111425911","0.338430399420726","195","10"
"51","0.222706765692154","0.21420576049832","0.159580296496105","0.137154035502483","0.0228954460875966","0.0366540478420458","0.0383966747222111","0.945547098040344","0.000125260177222277","0.108772128695186","0.149797628281739","0.0042874611643921","0.0230019588435485","14","11"
"52","0.238278218169253","0.229038744637613","0.141471202722358","0.130465967987731","0.0436676928527748","0.0760747858810965","0.0774951951143175","0.858127933660109","0.168070346104578","0.0156730084217418","0.180494486791135","0.0954683078374997","0.945411397041769","32","11"
"53","0.236841476821009","0.209373399008741","0.135701257386367","0.118989867631363","0.0406123014401512","0.0933497845252729","0.0904196002475667","0.950288587322898","0.0741740302400052","0.0224496837378653","0.203217813724688","0.33081492950717","0.83729793179681","65","11"
"54","0.246534626903251","0.2159168932488","0.128752877593896","0.116459015000042","0.0208141036493411","0.0703834220484716","0.065793248223336","0.907271362155673","0.0826870028144906","0.0401220192016976","0.178807996808698","0.200565069520155","0.847608656710539","115","11"
"55","0.247776247011333","0.208448891465435","0.12068377653481","0.111967526933869","0.0134333755553387","0.0700698523995561","0.0633450450852297","0.868685456388159","0.0672171473189598","0.0572884459821714","0.179323879815673","0.298922982049184","0.774308348245006","195","11"
"56","0.277166064895388","0.27486132424984","0.163459024710559","0.170345333373684","0.109460800331746","0.112585589951553","0.126928828787554","0.733020727087268","0.337760810062444","0.108158139622079","0.000241821841706759","0.000913356371020163","0.0286288568621105","14","12"
"57","0.25302385173132","0.237865422140225","0.139335248985245","0.144610292698324","0.0542619055607871","0.022045846990736","0.0578893107292144","0.79024838046542","0.111213769793558","0.0682229050279339","0.10016979852289","0.621222748865815","0.553317042224943","32","12"
"58","0.252893304187422","0.227416570941716","0.119809105033129","0.129129282026616","0.0428687644278886","0.0169517905067121","0.0502927493387572","0.818096662080469","0.0986750000852674","0.101990077631363","0.111838723591503","0.29289236684777","0.768023818731909","65","12"
"59","0.249557785745877","0.214022288447523","0.127306120807207","0.120232029249633","0.0395258874326117","0.0144907572474181","0.0314164105636451","0.885065139192973","0.0759611998214585","0.0703590344750976","0.117618586760708","0.395588979588055","0.787138883683197","115","12"
"60","0.251189471552274","0.203663231690028","0.12068377653481","0.115119610820172","0.0365949829185941","0.0310789924047808","0.0410417368128608","0.854157860522555","0.0656560730341296","0.0675852630948114","0.14002761028188","0.440485905813011","0.645544673735568","195","12"
"61","0.242851065313589","0.243851064001946","0.166278877555889","0.163065304428477","0.0965718298360617","0.0812716859129515","0.0812716859129515","1","0.0775495311522051","0.157243475159929","0.000127970920177571","0.00138007875029715","0.0273314381886099","14","13"
"62","0.273703670645071","0.262342684649335","0.160877827138755","0.157853315788426","0.107950997071392","0.0902810112059158","0.100862343736148","0.837144995191899","0.157085645269099","0.0396032343426157","8.93224451295005e-05","0.169026051065157","0.930080336670716","32","13"
"63","0.268041007475347","0.243232936951358","0.13800503078628","0.138542248938215","0.0917751061946363","0.0719044381054696","0.083397657541121","0.836692127637829","0.0795217482328331","0.109886348439624","9.80465399887583e-05","0.118934559134386","0.992339142038748","65","13"
"64","0.267546453735446","0.237667663018299","0.128532875247412","0.131351856294522","0.0912227738562377","0.0678586534299705","0.0746687936591216","0.848230740473027","0.0625440971720005","0.062916552400743","0.0344504722709469","0.235021974976656","0.931120068552462","115","13"
"65","0.268306478238047","0.227703524811571","0.12068377653481","0.126962480709692","0.102254091708231","0.0722425715696115","0.0782613090421644","0.850880875272879","0.0604331801641688","0.0652443210544005","0.0353395367033793","0.310174147915985","0.835855176698298","195","13"
"66","0.224395084749963","0.217424293507524","0.134893935597126","0.12571080394975","0.0689639428111309","0.122505152162872","0.115497787004935","0.861983481310475","0.0467823200846294","6.18450848394641e-05","0.267387944275431","0.685580796899888","0.628913083926737","14","14"
"67","0.232959679495784","0.218045424419962","0.125773532749675","0.130020744959187","0.0564855908248581","0.111306546089383","0.106460919317469","0.911445022042876","0.000130580846310003","0.0533659770844636","0.247190514968469","0.699093986487245","0.476353945833072","32","14"
"68","0.259381707291502","0.233388445424239","0.136115903202088","0.135042949824394","0.0550428091158996","0.0138879376732279","0.0552051232411972","0.798146370703132","0.0101030556931052","0.088312365381312","0.102607978799015","0.34967328020985","0.802275122045003","65","14"
"69","0.258217963969549","0.225242798117475","0.12799175469044","0.126409014792532","0.0547085475600987","0.0122995968643886","0.0466495150937916","0.826381667454131","0.0432398176514547","0.0901782725716763","0.0983492855594209","0.753554527748058","0.373971940610212","115","14"
"70","0.25599347005828","0.218390854179743","0.119566509975135","0.117393668357796","0.0292476465655995","0.0349899828821426","0.0492963678999144","0.824464527661831","0.0394353884852595","0.0747608804202324","0.147034739182593","0.355823720938753","0.549163391882358","195","14"
"71","0.22949198614815","0.226931871219232","0.166278877555889","0.139725490390141","0.0595356604880564","0.0443662860451335","0.0524575437945858","0.906613770745609","0.0407269665418464","0.0277458616032508","0.117630999959842","0.0182181016676817","0.0291262090391167","14","15"
"72","0.241363539323167","0.225207157801284","0.126609262788045","0.129190798647098","0.0480918653320467","0.0696716881509044","0.071128813059183","0.878590716837489","0.092656848069368","0.0325229531588445","0.160696672912955","0.207237914485659","0.963561148153879","32","15"
"73","0.243807598024854","0.227261856121714","0.121862079596545","0.117737696564578","0.0427788681704221","0.0660739962589313","0.06195543477705","0.86855503459868","0.0458023920658904","0.0856251875312778","0.169973816337948","0.386597176897944","0.803811625317825","65","15"
"74","0.246748507498914","0.21345309857485","0.127862249016006","0.115356360734207","0.0163292500548511","0.0773141278283022","0.0711521953920099","0.891128123821546","0.0308449420995854","0.118773200841978","0.186989779007526","0.364151563052802","0.64183549028183","115","15"
"75","0.25263220048303","0.211289333537316","0.120143049017205","0.114124852896311","0.0168605208392395","0.0629457899708376","0.0572928202063125","0.874085100194862","0.0255799086431103","0.113469493849751","0.173211650938934","0.532327866952942","0.598876293598804","195","15"
"76","0.202496929922586","0.197100128321878","0.166278877555889","0.119373624453344","0.0191297683741489","0.0528211443008472","0.0528211443008472","1","0.0518532383096373","0.0515885471373647","0.180109172221512","0.0882684716139414","0.953304984273651","14","16"
"77","0.232442111327628","0.217598320832939","0.137769154647146","0.13106858394879","0.0308708308549939","0.0776970326648682","0.0786496945400487","0.881966508887378","0.0525081147724178","0.0582045899244975","0.143199221861024","0.282074076589797","0.975362478183539","32","16"
"78","0.253546703319036","0.234998251102258","0.136765808207532","0.131327204643352","0.0129217191681783","0.072190439144866","0.0742437192295283","0.773454274798958","0.0640092846484654","0.0565356207997029","0.182579970156295","0.696822885686783","0.537895791303591","65","16"
"79","0.252634713883323","0.220475398909638","0.127178442184042","0.120419509700958","0.0179377051008566","0.0921582381512489","0.083228577362689","0.822237192365825","0.0458650530345462","0.0563238694168819","0.206412028001259","0.691345644642927","0.437187148073439","115","16"
"80","0.252214790227922","0.210187124457521","0.120210504502683","0.114834684520665","0.003664080168848","0.0756357537535199","0.0689421919074137","0.840436980689466","0.0359961696886997","0.0643270028673307","0.188556189122213","0.71026980552686","0.40958066904042","195","16"
"81","0.213666326974513","0.205130907260909","0.166278877555889","0.13020237084172","0.02990711900667","0.0459378943387463","0.04578790128344","0.988213879022422","0.142105618274993","0.0178765467350257","0.172935877112703","0.021276234648215","0.0293180415501729","14","17"
"82","0.272993577215333","0.260693541103534","0.160877827138755","0.154434163783621","0.0798633669065684","0.0931578594039239","0.105275284111491","0.769513915541264","0.00849988555490329","0.281605223850153","0.000219289664258889","0.0229302422677886","0.0295953962269899","32","17"
"83","0.254233713828164","0.229870230274086","0.13800503078628","0.130527513807623","0.0700963562241946","0.0427401683097003","0.0577676337009467","0.83744595952441","0.0245843525990946","0.224723947767371","0.0820945646065279","0.666098931632922","0.269524452871279","65","17"
"84","0.254737885755328","0.215776191589592","0.128752877593896","0.124253618638043","0.0479555852946698","0.0174324215848419","0.0335552561182755","0.875502822093222","0.065241526778669","0.116500300273342","0.121778059413","0.341810382295458","0.625542846763013","115","17"
"85","0.257640970792178","0.215330840433431","0.12068377653481","0.119478710591816","0.0573542771184502","0.019098588135819","0.03973213869452","0.847785081113494","0.0570253992414803","0.119892727301986","0.126876920780778","0.492089679313438","0.444399490731939","195","17"
"86","0.228863723779665","0.220579706674872","0.166278877555889","0.134330885937627","0.0244576802970881","0.0316105829692479","0.0419260578774386","0.857190332002319","0.0776724627301307","0.110708950158603","0.0734733228323451","0.0715592831873947","0.999899999022812","14","18"
"87","0.236919249073147","0.213208591757707","0.159831717454024","0.13753838188292","0.0484237458658529","0.0403035261314105","0.0403035261314105","1","0.0114972386747409","0.00630307584972255","0.140201501246928","0.357402412141182","0.844829899849001","32","18"
"88","0.250819982143178","0.220754790437738","0.13800503078628","0.1233907217534","0.0267512475311476","0.0418039281763918","0.0475112905995806","0.883914284790159","0.0055167358353812","0.0305143688522985","0.13298618525421","0.230982154230969","0.974950171320856","65","18"
"89","0.243652786025077","0.199766977369927","0.128752877593896","0.111593343863463","0.0259480647731687","0.0749169738330544","0.0712498216215322","0.935595036341261","0.0259301844165003","0.0211565963859834","0.193077488676955","0.247973930401561","0.848664047660437","115","18"
"90","0.244846841926341","0.203380449568808","0.12068377653481","0.107154582713717","0.0386952053649322","0.104890294552674","0.0982516471542206","0.90294325484994","0.0220168933601319","0.0237207372527598","0.220998381766826","0.638977665199839","0.530215029093027","195","18"
"91","0.220640975953246","0.219496239486567","0.123855280467072","0.123386041852548","0.0599385393205056","0.0744410199997044","0.0744410199997044","1","8.2021699916429e-06","0.162008337161685","2.61583607422937e-05","0.83774726611566","0.797232007054056","14","19"
"92","0.233602251669656","0.216734645526981","0.160877827138755","0.133433044222909","0.0123759191859791","0.0352932336718129","0.0437218417773885","0.870722909812389","0.0296303775116898","0.140320389335125","0.135957880032411","0.0244272043491883","0.0296683657548813","32","19"
"93","0.243875295076673","0.220005822639404","0.13800503078628","0.123970174183437","0.00935673032213548","0.055463612004008","0.0519837920366483","0.898850766416979","0.0642448163401458","0.0841811495497883","0.166655752054729","0.670603543685482","0.242228601385958","65","19"
"94","0.248700940584249","0.214127406134495","0.128752877593896","0.118143000140461","0.0165687399226752","0.0478160323629529","0.0452934767316058","0.894563959562303","0.0545470781244334","0.058238414203809","0.161471168681805","0.708370752450334","0.287344188300189","115","19"
"95","0.253288976426953","0.218378492912974","0.11925724132941","0.115831454748152","0.0205661442731396","0.0655293526302826","0.0620484535040584","0.84355093567726","0.0402724626542937","0.0756165952096085","0.178121491216274","0.695797947876042","0.258357131534555","195","19"
"96","0.217996999333724","0.213746399934149","0.166278877555889","0.161295567240912","0.108069634024175","0.0963928016356036","0.0963928016356036","1","0.0209676799765955","0.0381743793718586","0.000112359158648258","0.265165179187291","0.937474589554349","14","20"
"97","0.254370459667809","0.23794212310176","0.160877827138755","0.150524057198266","0.0801773961622493","0.0801331126333673","0.0831936054220294","0.902898741413328","0.0512121647754142","2.51573868569952e-05","0.000121935273797962","0.169236737609084","0.999118907372454","32","20"
"98","0.260565635514212","0.235081435624466","0.137631903916898","0.136087764344623","0.0680400946195023","0.0697070957759929","0.0789169847870582","0.797223233878494","0.0310209027442986","0.000107332654089194","0.020147967825789","0.162966860825932","0.999369085031313","65","20"
"99","0.253312811374824","0.216250172356234","0.128321385047267","0.123186808374738","0.0468643864780523","0.030542585775795","0.0335507208006207","0.903120430526757","0.0473704455090435","0.00838972823615626","0.138167280190228","0.486153502472719","0.413327136968697","115","20"
"100","0.256851150812051","0.212111663371308","0.12034755699549","0.119866917753369","0.0592717098538173","0.0130915996454073","0.0412383037850423","0.844140375890178","0.0331397897222716","0.0284490072396042","0.12120997976756","0.81086184554616","0.326967389408398","195","20"
"101","0.242128954507626","0.23427479550485","0.120636749121095","0.11116740796926","0.177213269354228","0.215565018513946","0.215565018513946","1","6.07078474276765e-05","0.1299814903461","0.33597298043709","0.533172370723662","0.303437109333633","14","21"
"102","0.21822993432436","0.206715969374404","0.140438985992178","0.121749711721942","0.0516016633199759","0.0594552362835847","0.0594371709742798","0.990500513976668","0.0371465857483112","0.24037870138352","0.106241268933774","0.614454548036938","0.4387257094344","32","21"
"103","0.248635649627478","0.227473390789252","0.13800503078628","0.126020026858938","0.0316315183606392","0.0366889011969115","0.0535025972382829","0.850854076812459","0.0499702265082739","0.189773329266521","0.108503110250409","0.0439862328507954","0.999899999632525","65","21"
"104","0.249057270006576","0.218047186509691","0.127899904351651","0.118468776683137","0.0244858430244468","0.0789808644469724","0.0737784726087053","0.854149535826186","0.0501608382556313","0.125278386187466","0.184702320426668","0.373506734200415","0.652037200486321","115","21"
"105","0.248659614632531","0.210974583882904","0.120167605025975","0.111805597768878","0.0250986483799634","0.0840505414873094","0.0778138953595565","0.892712946703527","0.047940516832952","0.100931156679095","0.193272010548878","0.270708436357979","0.744758541779518","195","21"
"106","0.211517174218039","0.203397313091714","0.13891009514141","0.127303613562324","0.0140533733223501","0.0380873083846775","0.0384271988640543","0.922396478654683","0.000507890096401741","0.0481294515504611","0.158046237274238","0.587700271796532","0.666901805498932","14","22"
"107","0.248907753901778","0.232520317871606","0.145526649911114","0.146120181920974","0.075559040436657","0.063730122500262","0.0682584025822987","0.922921800195325","0.0726584531841837","0.173447352423158","0.00239105551114923","0.524384410911245","0.675573317214322","32","22"
"108","0.267515578407913","0.239626985311623","0.13800503078628","0.13775878374643","0.0964659583492842","0.0710637636777989","0.083764383409546","0.822972736286988","0.0824908529849131","0.140133374976255","0.0180941302387308","0.270737822811204","0.826211933047683","65","22"
"109","0.264581360922545","0.225298656516308","0.128752877593896","0.129386436472981","0.0878714398924204","0.0486698937243435","0.0656801011980283","0.82135510596079","0.0779029496333294","0.11316109741902","0.051207681058534","0.247814318963868","0.854962408599029","115","22"
"110","0.260371074462006","0.214038809553996","0.120426764734052","0.120354957920919","0.0619074228584868","0.0104452057494882","0.044125347346381","0.828541244556078","0.0555807471654499","0.0922172059040774","0.119312667380439","0.609594561008724","0.49032673481674","195","22"
"111","0.309943882174109","0.305910006069568","0.186505516849054","0.178876638439479","0.100755024733111","0.129779061834401","0.168301439901579","0.619208475947958","0.31182514004822","0.000163254804684573","5.39317047049168e-05","7.51815827433674e-05","0.0294157370359245","14","23"
"112","0.266555294148046","0.255598111700789","0.160877827138755","0.1503206262548","0.0750985549201724","0.0787734378566426","0.0946722667475864","0.758056805686486","0.124915021949833","0.144678266018422","0.000274747487762177","0.0287397012073725","0.0295089412611145","32","23"
"113","0.26309771911415","0.239647504113287","0.13800503078628","0.135931924441244","0.058554607584011","0.00909149278075293","0.0590566910546284","0.77742856517225","0.0418943596929995","0.0785694780246032","0.102054106398553","0.217105888777179","0.884050055191121","65","23"
"114","0.259266326202046","0.226678814284092","0.128752877593896","0.128323189095688","0.0487060008534576","0.0123960482373017","0.0472532160598512","0.818210337145886","0.0316647586335872","0.0790502086372745","0.124709319118894","0.652981300048615","0.40974225264786","115","23"
"115","0.256543592076582","0.212901503162853","0.12068377653481","0.119255978080487","0.0446119406719924","0.0186408524649712","0.041867311961308","0.838945132587767","0.0598882765279647","0.0793935797908477","0.128035560167939","0.72343267093956","0.417697980209827","195","23"
"116","0.230129165568955","0.225435031654037","0.166278877555889","0.137550990746858","0.0468668022770354","0.0605949208476613","0.0665964169562804","0.860564238094011","1.02258526221376e-05","0.000608242938721416","0.193918195834489","0.00118444920035755","0.0290944007003954","14","24"
"117","0.253454541681142","0.244842106598452","0.160877827138755","0.139686877476511","0.0882510177663668","0.0664346997462483","0.0775663590335497","0.823911602564262","0.0347314449088272","0.236729660447687","0.044360384080708","0.00268893897452881","0.00101135723449154","32","24"
"118","0.250220374541331","0.224409193822818","0.13800503078628","0.124785846698103","0.0251919199473432","0.00808339116480465","0.0338732934197333","0.868434765646457","0.0555284234347604","0.102900091839679","0.115171307830326","0.724674916675401","0.176407210790309","65","24"
"119","0.261384413198647","0.223608729156698","0.128752877593896","0.127069873291399","0.0674313508401458","0.0267554568891811","0.0431793885654373","0.866879652953566","0.0503015189594391","0.121265801066707","0.081026159198366","0.745091138994422","0.220262006824364","115","24"
