"","mae1.1","mae1.2","mae1.3","mae1.4","mae1.5","mae1.6","mae1.7","rmse1.1","rmse1.2","rmse1.3","rmse1.4","rmse1.5","rmse1.6","rmse1.7","bic1","param1.1","param1.2","param1.3","param1.4","param1.5","mae2.1","mae2.2","mae2.3","mae2.4","mae2.5","mae2.6","mae2.7","rmse2.1","rmse2.2","rmse2.3","rmse2.4","rmse2.5","rmse2.6","rmse2.7","bic2","param2.1","param2.2","param2.3","param2.4","param2.5","param2.6","param2.7","param2.8"
"1",0.255755744162852,0.213762136656029,0.120158773975389,0.117490694383007,0.0431989466997074,0.0135620187267098,0.046940276797497,0.314710888748823,0.264390963265595,0.124517290933521,0.144207550783723,0.0480805703647142,0.0159328450515203,0.0575170694538337,5613.6762031362,0.0631154723093408,0.0695908711960987,0.120160378483588,0.272241260215845,0.878798956327568,0.255755744162852,0.244729295518035,0.120158773975389,0.117490694383007,0.0468668550805731,0.0136720344794647,0.047283153277665,0.314710888748823,0.301562956659781,0.124517290933521,0.144207550783723,0.0522422076602372,0.0185751368885107,0.0581123991645407,5607.71856915907,0.0412041806938975,0.0653301115883554,0.120295170593891,0.170438699125585,0.0444257679027732,0.156200804459234,0.000166252595150724,0.945085926988733
"2",0.249499706225471,0.212958874358832,0.120000860972098,0.112264179622351,0.00693586549162582,0.0706623085113276,0.064308527492759,0.307129948366827,0.262518484371604,0.124369458586525,0.139596717369235,0.00872179357471416,0.0713590903201109,0.0753121204391907,5465.59361539197,0.0753500166830268,0.10788648065469,0.178083301880741,0.631845861652623,0.277682146933961,0.249499706225471,0.236805189461622,0.120000860972098,0.112264179622351,0.00689900267219696,0.0712313410498164,0.0646829518040328,0.307129948366827,0.291385021545769,0.124369458586525,0.139596717369235,0.00866908966662787,0.0718793210008791,0.0756910388227468,5472.42842455322,0.072207028537592,0.105953382794941,0.178951681159971,0.630565687826949,0.012205611979584,5.84415530067136e-05,4.05468951115661e-06,0.273513836811119
"3",0.250896588744518,0.213141961512026,0.105771341437624,0.115591078611654,0.0167661428187444,0.0846375281790743,0.0779328353286878,0.30722211607843,0.26247042610703,0.114697095134997,0.144207931887847,0.0174049978761427,0.0855357047319593,0.0844990693909276,5524.91875232002,0.0227101432908176,0.0625525073458292,0.199330705984728,0.714384955572155,0.345412987538047,0.250896588744518,0.241005062261084,0.105771341437624,0.115591078611654,0.0171147768121611,0.084991366650185,0.0782378338117726,0.30722211607843,0.295127236308415,0.114697095134997,0.144207931887847,0.0177693949948111,0.0859183278292607,0.0848267896261231,5531.60701663892,0.0209184163384696,0.0620025017592692,0.199832885287387,0.485455285173294,1.72723204424369e-05,0.171099206584623,0.0606723519851368,0.417031004249567
"4",0.254143021019466,0.211529356603405,0.120347454931685,0.114666445319682,0.0319043391967085,0.0465758658837076,0.0515100352690265,0.313249867159673,0.263830538572223,0.124659193660119,0.141955553314088,0.033982687240572,0.0473645613367979,0.0627555919989483,5610.02222597848,0.0517566294231883,0.055956303404741,0.158619516253064,0.718248225905376,0.353962174968335,0.254143021019466,0.240521413753601,0.12068377653481,0.114666445319682,0.0325100445909301,0.0466307392588199,0.0515831707944493,0.313249867159673,0.297395950129049,0.124933483484327,0.141955553314088,0.0350949664666242,0.0474279149074177,0.0628441883617611,5617.1388415987,0.0517154677870011,0.0552290535075036,0.158735632177605,0.621687355833907,1.25855058246443e-05,0.000731277233644074,0.111701208014633,0.356415536205963
"5",0.260843498507966,0.215750976271816,0.120438205619275,0.122103337049796,0.0787039048854503,0.0246397885816821,0.0467475037274986,0.321799165508901,0.269945689286463,0.124800639295112,0.147679854840787,0.0790349855179391,0.025830340848599,0.0578389138438534,5706.67457399471,0.0750375126170194,0.0957737997676814,0.0829984999778126,0.744816236718788,0.25699517681295,0.260843498507966,0.246371564397119,0.12068377653481,0.122103337049796,0.0807289509737941,0.0239992477241651,0.046494912097257,0.321799165508901,0.305281529121403,0.124933483484327,0.147679854840787,0.0816443698195516,0.0253127715075335,0.0575737697793278,5714.63575880159,0.0730774488622966,0.0926674488034432,0.084172154035187,0.00070617974688628,0.00734456809767589,8.98814139282265e-05,0.741896326692104,0.270360540573678
"6",0.266239084535969,0.224865435767012,0.120637135908016,0.125099984014319,0.0855595876631275,0.0294338509951048,0.0594240691883369,0.327517791884524,0.278561611384123,0.124968200839352,0.151169829206972,0.0858476528815969,0.0309043717993439,0.0733353971914814,5708.68512923446,0.0806102256951864,0.097110015118083,0.077039086084969,0.206297859865961,0.735327685681655,0.266239084535969,0.254180977414004,0.120637135908016,0.125099984014319,0.0877173617407585,0.0292827304572424,0.0593624621077102,0.327517791884524,0.312762693846162,0.124968200839352,0.151169829206972,0.088806253940943,0.0307843535474474,0.0732918446687872,5709.89436719744,0.0782764714383643,0.0846679482440138,0.0781235936975127,0.00040116893254636,0.00823680279403637,0.00178171938983931,0.254482044549832,0.800673797631921
"7",0.252142331329769,0.207448026231958,0.12068377653481,0.116147824877247,0.0355481716447117,0.0305601304109497,0.0413994069361677,0.311706319973104,0.258383611490706,0.124933483484327,0.142855939862978,0.0386870605221758,0.0311844316548095,0.0508039243894643,5615.03093762892,0.0536460761989539,0.108031586248454,0.137409876775248,0.00616518430729001,0.99989999184373,0.252142331329769,0.241174386239773,0.12068377653481,0.116147824877247,0.036461677941264,0.0331044961116535,0.042108686061402,0.311706319973104,0.298485388863665,0.124933483484327,0.142855939862978,0.039326407616652,0.0339178947646623,0.0516480579447128,5619.94990753446,0.0319222406227138,0.108102747497002,0.143579694941347,0.000122594705277925,0.000123062510241663,0.0561125197082963,0.000120612455357478,0.996845269840704
"8",0.25395942240483,0.21633999382654,0.120349755468107,0.116676780713748,0.00906738794856013,0.0656164899021678,0.0609608015557193,0.312018089194311,0.267923787284975,0.124693142871835,0.14553855291021,0.0131606578761229,0.0670310936709627,0.0720445743780346,5566.14397586834,0.0305643254307076,0.0342285182302576,0.180096319296716,0.752782122261632,0.477971422057135,0.25395942240483,0.242562177917681,0.106850031978548,0.116676780713748,0.0090301346215653,0.0653776969615078,0.0608983814077769,0.312018089194311,0.298270562860441,0.117482382234604,0.14553855291021,0.0133518251029931,0.0669678839643076,0.0720156174560845,5571.87117078819,0.0254546880194879,0.0285756947780525,0.180359545095806,0.735178182483161,0.0301419437653956,0.0001985706568917,4.20341470421925e-05,0.488518352548986
"9",0.256690925149119,0.21387477200963,0.120690194353489,0.11820513843667,0.0580241768980266,0.0125558435641848,0.0364266933758786,0.316278999434796,0.265392471677507,0.124944333423081,0.144142647056263,0.0594095312998258,0.0144321775438403,0.044720553198807,5622.56177489075,0.0169193202969602,0.121571813430008,0.120237804530602,0.70824865732487,0.331068968762894,0.256690925149119,0.2438559722738,0.120690194353489,0.11820513843667,0.0580935144892521,0.0133841556231768,0.0366021382592142,0.316278999434796,0.300784062399579,0.124944333423081,0.144142647056263,0.0594545328879754,0.0151423619214639,0.044959408156968,5627.39309883097,0.0135654650987242,0.118974919759721,0.120949519731605,0.404407858922067,2.66942318939779e-06,0.341966582179141,0.000128256103333386,0.483247438406819
"10",0.254334233999126,0.216242529832795,0.12068377653481,0.11648940537403,0.016400190185088,0.0560328916128064,0.0601991732061302,0.312869687211302,0.269457806214022,0.124933483484327,0.145079980467695,0.0203312530608933,0.0580418793764073,0.073054606122486,5599.88808841031,0.0024815151456498,0.0690695172826924,0.171961854343923,0.74796069057796,0.338331107268405,0.254334233999126,0.243801657189194,0.109221932908191,0.11648940537403,0.0164112729890165,0.0559937161108963,0.0601756095681144,0.312869687211302,0.300309939743548,0.118473568031386,0.145079980467695,0.0203531933586722,0.058001206191133,0.0730270417372604,5607.0729385803,0.00253032158570836,0.0689577247380626,0.171924404146841,0.756354715529226,4.87601871966795e-06,4.81833613733326e-06,0.000218373792024944,0.33504547869527
