"","mae1.1","mae1.2","mae1.3","mae1.4","mae1.5","mae1.6","mae1.7","rmse1.1","rmse1.2","rmse1.3","rmse1.4","rmse1.5","rmse1.6","rmse1.7","bic1","param1.1","param1.2","param1.3","param1.4","param1.5","mae2.1","mae2.2","mae2.3","mae2.4","mae2.5","mae2.6","mae2.7","rmse2.1","rmse2.2","rmse2.3","rmse2.4","rmse2.5","rmse2.6","rmse2.7","bic2","param2.1","param2.2","param2.3","param2.4","param2.5"
"11",0.247776247011333,0.208448891465435,0.120045465128597,0.111967526933869,0.0134333755553387,0.00780995842469347,0.0341673737414714,0.306116583809633,0.26007348728036,0.12433930198542,0.139927066248338,0.0207210138274566,0.0122238780842519,0.0421275430351433,6103.08214084859,0.0773512779214956,0.072155692028786,0.113913640430543,0.370190833735863,0.761326887266708,0.247776247011333,0.208448891465435,0.12068377653481,0.111967526933869,0.0134333755553387,0.00780995842469347,0.0341673737414714,0.306116583809633,0.26007348728036,0.124933483484327,0.139927066248338,0.0207210138274566,0.0122238780842519,0.0421275430351433,6103.08214084859,0.0773512779214956,0.072155692028786,0.113913640430543,0.370190833735863,0.761326887266708
"12",0.251189471552274,0.203663231690028,0.12068377653481,0.115119610820172,0.0365949829185941,0.03415166610508,0.0450812332043932,0.309199708335884,0.253921622221468,0.124933483484327,0.141542085442215,0.0382280628014284,0.0348388654679278,0.0562228817197869,6226.93195231608,0.0668471423058891,0.0789897467399436,0.0735821834316821,0.565818875697462,0.600149986224992,0.251189471552274,0.203663231690028,0.12068377653481,0.115119610820172,0.0365949829185941,0.03415166610508,0.0450812332043932,0.309199708335884,0.253921622221468,0.124933483484327,0.141542085442215,0.0382280628014284,0.0348388654679278,0.0562228817197869,6226.93195231608,0.0668471423058891,0.0789897467399436,0.0735821834316821,0.565818875697462,0.600149986224992
"13",0.268306478238047,0.227703524811571,0.12068377653481,0.126962480709692,0.102254091708231,0.0965489741204955,0.0975209837274201,0.331341146848748,0.282856742961069,0.124933483484327,0.152594600743904,0.102815592321515,0.0970828235223747,0.107347120501964,7541.80069248283,0.0579453996467191,0.0685364624532402,0.0109847667831003,0.354499093326413,0.809837900403907,0.268306478238047,0.227703524811571,0.12068377653481,0.126962480709692,0.102254091708231,0.0965489741204955,0.0975209837274201,0.331341146848748,0.282856742961069,0.124933483484327,0.152594600743904,0.102815592321515,0.0970828235223747,0.107347120501964,7541.80069248283,0.0579453996467191,0.0685364624532402,0.0109847667831003,0.354499093326413,0.809837900403907
"14",0.25599347005828,0.218390854179743,0.119566509975135,0.117393668357796,0.0292476465655995,0.0340373403557736,0.0525729379988778,0.315210796673794,0.270173051577393,0.124127742678456,0.145593098024948,0.0300177676279105,0.0341638282014736,0.0657567637502921,6296.98255079866,0.0453006588095971,0.090278592366527,0.0761738815052582,0.477466808699179,0.476601471979519,0.25599347005828,0.218390854179743,0.119566509975135,0.117393668357796,0.0292476465655995,0.0340373403557736,0.0525729379988778,0.315210796673794,0.270173051577393,0.124127742678456,0.145593098024948,0.0300177676279105,0.0341638282014736,0.0657567637502921,6296.98255079866,0.0453006588095971,0.090278592366527,0.0761738815052582,0.477466808699179,0.476601471979519
"15",0.25263220048303,0.211289333537316,0.120143049017205,0.114124852896311,0.0168605208392395,0.0059611592198936,0.0338183252495665,0.309644306237745,0.260721781623814,0.124410444138973,0.141970401003179,0.0185807899671682,0.0167731624087662,0.0419828359462313,6147.08705083703,0.0307284461618827,0.133617381619042,0.109483821722881,0.584474004953479,0.656702814360995,0.25263220048303,0.211289333537316,0.120143049017205,0.114124852896311,0.0168605208392395,0.0059611592198936,0.0338183252495665,0.309644306237745,0.260721781623814,0.124410444138973,0.141970401003179,0.0185807899671682,0.0167731624087662,0.0419828359462313,6147.08705083703,0.0307284461618827,0.133617381619042,0.109483821722881,0.584474004953479,0.656702814360995
"16",0.252214790227922,0.210187124457521,0.12068377653481,0.114834684520665,0.003664080168848,0.0127392673218842,0.0417553849742221,0.310332947155766,0.261818085677412,0.124933483484327,0.143774731122037,0.00732202427467694,0.0131752435437029,0.0511087246368403,6091.26918008837,0.0439101664956348,0.0724848815340225,0.123471173792149,0.760041407445695,0.439383173332363,0.252214790227922,0.210187124457521,0.120210504502683,0.114834684520665,0.003664080168848,0.0127392673218842,0.0417553849742221,0.310332947155766,0.261818085677412,0.124638901593155,0.143774731122037,0.00732202427467694,0.0131752435437029,0.0511087246368403,6091.26918008837,0.0439101664956348,0.0724848815340225,0.123471173792149,0.760041407445695,0.439383173332363
"17",0.257640970792178,0.215330840433431,0.12068377653481,0.119478710591816,0.0573542771184502,0.031431560215969,0.0479662225543302,0.317404336008986,0.267682645451201,0.124933483484327,0.145659964737739,0.0581696979840318,0.0322835985486305,0.0595045107217157,6302.08023508023,0.068251365747732,0.135283608956475,0.0756761507019,0.719338833586465,0.336925681897089,0.257640970792178,0.215330840433431,0.12068377653481,0.119478710591816,0.0573542771184502,0.031431560215969,0.0479662225543302,0.317404336008986,0.267682645451201,0.124933483484327,0.145659964737739,0.0581696979840318,0.0322835985486305,0.0595045107217157,6302.08023508023,0.068251365747732,0.135283608956475,0.0756761507019,0.719338833586465,0.336925681897089
"18",0.244846841926341,0.203380449568808,0.11986102080579,0.107154582713717,0.0386952053649322,0.0522429106401616,0.0539434179291973,0.299966678972312,0.25223643651129,0.124279084698137,0.134550310718987,0.0403944023035108,0.0537962558250067,0.0627861944989153,6030.22434947713,0.0270850121086511,0.0286271958767362,0.166444088493178,0.723140895470019,0.531206198750884,0.244846841926341,0.203380449568808,0.12068377653481,0.107154582713717,0.0386952053649322,0.0522429106401616,0.0539434179291973,0.299966678972312,0.25223643651129,0.124933483484327,0.134550310718987,0.0403944023035108,0.0537962558250067,0.0627861944989153,6030.22434947713,0.0270850121086511,0.0286271958767362,0.166444088493178,0.723140895470019,0.531206198750884
"19",0.253288976426953,0.218378492912974,0.12068377653481,0.115831454748152,0.0205661442731396,0.0122032500535555,0.0405902689973955,0.311053067967651,0.269926093004848,0.124933483484327,0.144067507845897,0.0254389678204308,0.0122722663362682,0.0496414753298733,6026.70084115734,0.051402553089793,0.089831430351011,0.122292416725032,0.736231929269583,0.321994616375516,0.253288976426953,0.218378492912974,0.11925724132941,0.115831454748152,0.0205661442731396,0.0122032500535555,0.0405902689973955,0.311053067967651,0.269926093004848,0.12375381716075,0.144067507845897,0.0254389678204308,0.0122722663362682,0.0496414753298733,6026.70084115734,0.051402553089793,0.089831430351011,0.122292416725032,0.736231929269583,0.321994616375516
"20",0.256851150812051,0.212111663371308,0.12034755699549,0.119866917753369,0.0592717098538173,0.0548797254144935,0.0616631876198141,0.317876212580127,0.263222811674003,0.124689206841435,0.146525073913194,0.0616358049559025,0.0564984381998779,0.075025618942079,6349.85235840246,0.0393409606192157,0.0339284270878976,0.0587374179024434,0.862259194076573,0.367219524535216,0.256851150812051,0.212111663371308,0.12034755699549,0.119866917753369,0.0592717098538173,0.0548797254144935,0.0616631876198141,0.317876212580127,0.263222811674003,0.124689206841435,0.146525073913194,0.0616358049559025,0.0564984381998779,0.075025618942079,6349.85235840246,0.0393409606192157,0.0339284270878976,0.0587374179024434,0.862259194076573,0.367219524535216
"21",0.248659614632531,0.210974583882904,0.12068377653481,0.111805597768878,0.0250986483799634,0.0228435153824655,0.0369771875920135,0.305377700006446,0.260718056669478,0.124933483484327,0.139489881184023,0.0282855534635423,0.0244841991933446,0.0449955236967528,6114.07719809276,0.0515957577929966,0.116897132973205,0.130299871491869,0.351772824312865,0.700999658769044,0.248659614632531,0.210974583882904,0.120167605025975,0.111805597768878,0.0250986483799634,0.0228435153824655,0.0369771875920135,0.305377700006446,0.260718056669478,0.124418958081382,0.139489881184023,0.0282855534635423,0.0244841991933446,0.0449955236967528,6114.07719809276,0.0515957577929966,0.116897132973205,0.130299871491869,0.351772824312865,0.700999658769044
"22",0.260371074462006,0.214038809553996,0.12068377653481,0.120354957920919,0.0619074228584868,0.0465463067640678,0.0587607917747413,0.319742567480116,0.265907758558419,0.124933483484327,0.147279295937871,0.0623708811800159,0.0472449611471181,0.0723624656676466,6302.3224457369,0.0661310684958074,0.103101139420141,0.0603190114244934,0.750060387758529,0.451741813757858,0.260371074462006,0.214038809553996,0.120426764734052,0.120354957920919,0.0619074228584868,0.0465463067640678,0.0587607917747413,0.319742567480116,0.265907758558419,0.12483410435634,0.147279295937871,0.0623708811800159,0.0472449611471181,0.0723624656676466,6302.3224457369,0.0661310684958074,0.103101139420141,0.0603190114244934,0.750060387758529,0.451741813757858
"23",0.256543592076582,0.212901503162853,0.115784926838359,0.119255978080487,0.0446119406719924,0.0386367475577699,0.0521637395276658,0.316673327518799,0.265602518194595,0.121905714587507,0.146227000655458,0.0467000470886392,0.0398891647939882,0.0648128028627509,6325.22604128109,0.0806500784183979,0.0902788238678193,0.067633261619031,0.761286444269553,0.459219132912016,0.256543592076582,0.212901503162853,0.12068377653481,0.119255978080487,0.0446119406719924,0.0386367475577699,0.0521637395276658,0.316673327518799,0.265602518194595,0.124933483484327,0.146227000655458,0.0467000470886392,0.0398891647939882,0.0648128028627509,6325.22604128109,0.0806500784183979,0.0902788238678193,0.067633261619031,0.761286444269553,0.459219132912016
"24",0.261888184736262,0.219933212910058,0.120380481211611,0.122424386210125,0.069570528375358,0.0775071931640262,0.0778387719627774,0.322260884294252,0.273891263848823,0.124747925947397,0.149267074811311,0.0707379951944917,0.0783351199967925,0.0897223413970197,6671.76624940764,0.0505882255732234,0.133597094133553,0.0296277000721337,0.786137601702943,0.318436813963717,0.261888184736262,0.219933212910058,0.12068377653481,0.122424386210125,0.069570528375358,0.0775071931640262,0.0778387719627774,0.322260884294252,0.273891263848823,0.124933483484327,0.149267074811311,0.0707379951944917,0.0783351199967925,0.0897223413970197,6671.76624940764,0.0505882255732234,0.133597094133553,0.0296277000721337,0.786137601702943,0.318436813963717
"25",0.249532925933441,0.215525021814335,0.120484577649338,0.112428821832711,0.0327753956641437,0.0354147012604856,0.0557043156447111,0.30655302365858,0.266693402380727,0.124763823495682,0.141084838867354,0.0331325311155517,0.036538503408503,0.0675436774021966,5999.22637825255,0.0204956034123687,0.0927151404370785,0.148225089952372,0.737570257013069,0.358045225430037,0.249532925933441,0.215525021814335,0.102401159645274,0.112428821832711,0.0327753956641437,0.0354147012604856,0.0557043156447111,0.30655302365858,0.266693402380727,0.111845432606584,0.141084838867354,0.0331325311155517,0.036538503408503,0.0675436774021966,5999.22637825255,0.0204956034123687,0.0927151404370785,0.148225089952372,0.737570257013069,0.358045225430037
