"","value","est","lambda","type"
"597",0.119724246864566,"Glasso","195","MAE"
"598",0.12068377653481,"Glasso","195","MAE"
"599",0.105666019246133,"Glasso","195","MAE"
"600",0.12068377653481,"Glasso","195","MAE"
"601",0.152953220813733,"LW","14","MAE"
"602",0.155262797594063,"LW","14","MAE"
"603",0.14118862736743,"LW","14","MAE"
"604",0.117986579945441,"LW","14","MAE"
"605",0.14077367707383,"LW","14","MAE"
"606",0.123804729887509,"LW","14","MAE"
"607",0.147072365646477,"LW","14","MAE"
"608",0.152718869919638,"LW","14","MAE"
"609",0.145740630023369,"LW","14","MAE"
"610",0.161446180395135,"LW","14","MAE"
"611",0.10231032447014,"LW","14","MAE"
"612",0.16705932612067,"LW","14","MAE"
"613",0.158009927627515,"LW","14","MAE"
"614",0.146361838527431,"LW","14","MAE"
"615",0.144789661259318,"LW","14","MAE"
"616",0.174825382017082,"LW","14","MAE"
"617",0.136619926246108,"LW","14","MAE"
"618",0.155293385858391,"LW","14","MAE"
"619",0.138739628480532,"LW","14","MAE"
"620",0.131054881454672,"LW","14","MAE"
"621",0.151998074404847,"LW","14","MAE"
"622",0.16608598773779,"LW","14","MAE"
"623",0.105974646451167,"LW","14","MAE"
"624",0.125922752339914,"LW","14","MAE"
"625",0.125193794872946,"LW","14","MAE"
"626",0.159991168395024,"LW","14","MAE"
"627",0.104242848509214,"LW","14","MAE"
"628",0.108866170536868,"LW","14","MAE"
"629",0.147369261825811,"LW","14","MAE"
"630",0.143198886048812,"LW","14","MAE"
"631",0.109805281574076,"LW","14","MAE"
"632",0.154604799390994,"LW","14","MAE"
"633",0.124508560439264,"LW","14","MAE"
"634",0.127193374484063,"LW","14","MAE"
"635",0.162732358945931,"LW","14","MAE"
"636",0.130010651704978,"LW","14","MAE"
"637",0.121653621749181,"LW","14","MAE"
"638",0.122750472061246,"LW","14","MAE"
"639",0.142206436369716,"LW","14","MAE"
"640",0.142676788610251,"LW","14","MAE"
"641",0.114082728338015,"LW","32","MAE"
"642",0.141683937365089,"LW","32","MAE"
"643",0.139066209221884,"LW","32","MAE"
"644",0.134544491122936,"LW","32","MAE"
"645",0.12508008274605,"LW","32","MAE"
"646",0.111994841031506,"LW","32","MAE"
"647",0.136331664354076,"LW","32","MAE"
"648",0.137710254860625,"LW","32","MAE"
"649",0.122116240986862,"LW","32","MAE"
"650",0.146327078242446,"LW","32","MAE"
"651",0.112518076396811,"LW","32","MAE"
"652",0.14521151783741,"LW","32","MAE"
"653",0.161555056861011,"LW","32","MAE"
"654",0.135889832381633,"LW","32","MAE"
"655",0.132754694432157,"LW","32","MAE"
"656",0.13453350853817,"LW","32","MAE"
"657",0.122024875745618,"LW","32","MAE"
"658",0.14306589963992,"LW","32","MAE"
"659",0.125512511904032,"LW","32","MAE"
"660",0.149267305333152,"LW","32","MAE"
"661",0.130782178512747,"LW","32","MAE"
"662",0.132424282937713,"LW","32","MAE"
"663",0.147388181597699,"LW","32","MAE"
"664",0.128023095355384,"LW","32","MAE"
"665",0.140818673140602,"LW","32","MAE"
"666",0.1430071349187,"LW","32","MAE"
"667",0.127198988538844,"LW","32","MAE"
"668",0.128384682811299,"LW","32","MAE"
"669",0.126933943016172,"LW","32","MAE"
"670",0.141836660988271,"LW","32","MAE"
"671",0.111438091433109,"LW","32","MAE"
"672",0.112985974943052,"LW","32","MAE"
"673",0.134454366855434,"LW","32","MAE"
"674",0.130646143169938,"LW","32","MAE"
"675",0.125663031044494,"LW","32","MAE"
"676",0.139850955441587,"LW","32","MAE"
"677",0.149441381106246,"LW","32","MAE"
"678",0.137926020935645,"LW","32","MAE"
"679",0.14461256049641,"LW","32","MAE"
"680",0.162326350619052,"LW","32","MAE"
"681",0.108968218991381,"LW","65","MAE"
"682",0.133859534016685,"LW","65","MAE"
"683",0.142766938742521,"LW","65","MAE"
"684",0.146328822183859,"LW","65","MAE"
"685",0.115560032817139,"LW","65","MAE"
"686",0.117859822738632,"LW","65","MAE"
"687",0.123924115743324,"LW","65","MAE"
"688",0.13147882492317,"LW","65","MAE"
"689",0.139798789162755,"LW","65","MAE"
"690",0.123854380528649,"LW","65","MAE"
"691",0.111374242348715,"LW","65","MAE"
"692",0.123380253591521,"LW","65","MAE"
"693",0.124410882119824,"LW","65","MAE"
"694",0.127605987221356,"LW","65","MAE"
"695",0.138206979126218,"LW","65","MAE"
"696",0.131434591539504,"LW","65","MAE"
"697",0.120608131347171,"LW","65","MAE"
"698",0.127667774901082,"LW","65","MAE"
"699",0.142284331603498,"LW","65","MAE"
"700",0.138231503884159,"LW","65","MAE"
"701",0.120391830456328,"LW","65","MAE"
"702",0.131130491106168,"LW","65","MAE"
"703",0.139441965046378,"LW","65","MAE"
"704",0.136842094954494,"LW","65","MAE"
"705",0.126134612713292,"LW","65","MAE"
"706",0.127901657371085,"LW","65","MAE"
"707",0.116206154654114,"LW","65","MAE"
"708",0.132736279402812,"LW","65","MAE"
"709",0.122995240516466,"LW","65","MAE"
"710",0.117818022007468,"LW","65","MAE"
"711",0.123870852881401,"LW","65","MAE"
"712",0.133343338390675,"LW","65","MAE"
"713",0.120723801850121,"LW","65","MAE"
"714",0.121686685518184,"LW","65","MAE"
"715",0.130528265473201,"LW","65","MAE"
"716",0.130865539043725,"LW","65","MAE"
"717",0.130507816959368,"LW","65","MAE"
"718",0.123084093699338,"LW","65","MAE"
"719",0.120456307098779,"LW","65","MAE"
"720",0.126330551143909,"LW","65","MAE"
"721",0.126352373709366,"LW","115","MAE"
"722",0.10891056463653,"LW","115","MAE"
"723",0.109478888015593,"LW","115","MAE"
"724",0.118336601566704,"LW","115","MAE"
"725",0.121699933746634,"LW","115","MAE"
"726",0.116544537629114,"LW","115","MAE"
"727",0.119915091086903,"LW","115","MAE"
"728",0.112514424437651,"LW","115","MAE"
"729",0.111616585364302,"LW","115","MAE"
"730",0.13067760342545,"LW","115","MAE"
"731",0.123501816705224,"LW","115","MAE"
"732",0.117192623707715,"LW","115","MAE"
"733",0.113231564153823,"LW","115","MAE"
"734",0.12572840766233,"LW","115","MAE"
"735",0.123852988074382,"LW","115","MAE"
"736",0.113567294819455,"LW","115","MAE"
"737",0.123150142706031,"LW","115","MAE"
"738",0.119838780659334,"LW","115","MAE"
"739",0.129012687323622,"LW","115","MAE"
"740",0.114795362874901,"LW","115","MAE"
"741",0.111451499145786,"LW","115","MAE"
"742",0.120325029338063,"LW","115","MAE"
"743",0.117673729299666,"LW","115","MAE"
"744",0.126590005522464,"LW","115","MAE"
"745",0.128382167052513,"LW","115","MAE"
"746",0.125344057110845,"LW","115","MAE"
"747",0.120354483418557,"LW","115","MAE"
"748",0.13583922824383,"LW","115","MAE"
"749",0.11953079998351,"LW","115","MAE"
"750",0.108374894189948,"LW","115","MAE"
"751",0.117622538934746,"LW","115","MAE"
"752",0.119692726556521,"LW","115","MAE"
"753",0.121415907164377,"LW","115","MAE"
"754",0.123741190549627,"LW","115","MAE"
"755",0.111662624821801,"LW","115","MAE"
"756",0.115983238228752,"LW","115","MAE"
"757",0.115074714814854,"LW","115","MAE"
"758",0.12067650648738,"LW","115","MAE"
"759",0.119547690476886,"LW","115","MAE"
"760",0.126508059457632,"LW","115","MAE"
"761",0.125104211131655,"LW","195","MAE"
"762",0.11987826119183,"LW","195","MAE"
"763",0.111650820779167,"LW","195","MAE"
"764",0.115946178257161,"LW","195","MAE"
"765",0.124288403581741,"LW","195","MAE"
"766",0.112577010547596,"LW","195","MAE"
"767",0.113414749446382,"LW","195","MAE"
"768",0.11221588900956,"LW","195","MAE"
"769",0.121532126425357,"LW","195","MAE"
"770",0.130024862180389,"LW","195","MAE"
"771",0.113193565190218,"LW","195","MAE"
"772",0.114481486854812,"LW","195","MAE"
"773",0.11203394040447,"LW","195","MAE"
"774",0.11072843345606,"LW","195","MAE"
"775",0.119415652255471,"LW","195","MAE"
"776",0.121161173295695,"LW","195","MAE"
"777",0.114016075278397,"LW","195","MAE"
"778",0.112243207477197,"LW","195","MAE"
"779",0.121552703098667,"LW","195","MAE"
"780",0.122718714222924,"LW","195","MAE"
"781",0.109394568574758,"LW","195","MAE"
"782",0.11773662662582,"LW","195","MAE"
"783",0.114370709272704,"LW","195","MAE"
"784",0.109731990415,"LW","195","MAE"
"785",0.108282011566888,"LW","195","MAE"
"786",0.11700076365004,"LW","195","MAE"
"787",0.128562873922189,"LW","195","MAE"
"788",0.119274941491641,"LW","195","MAE"
"789",0.118749858332122,"LW","195","MAE"
"790",0.112680452929095,"LW","195","MAE"
"791",0.118913178723048,"LW","195","MAE"
"792",0.11841610278094,"LW","195","MAE"
"793",0.111648517992,"LW","195","MAE"
"794",0.112522014219058,"LW","195","MAE"
"795",0.117892217040923,"LW","195","MAE"
"796",0.121481404154115,"LW","195","MAE"
"797",0.111860476966296,"LW","195","MAE"
"798",0.118833359450451,"LW","195","MAE"
"799",0.117510983689705,"LW","195","MAE"
"800",0.117271034305322,"LW","195","MAE"
"801",0.0264630340488089,"IVE","14","MAE"
"802",0.11827902663671,"IVE","14","MAE"
"803",0.0525759320345986,"IVE","14","MAE"
"804",0.0814533992528814,"IVE","14","MAE"
"805",0.0315220137344391,"IVE","14","MAE"
"806",0.035365472808901,"IVE","14","MAE"
"807",0.0407118916266183,"IVE","14","MAE"
"808",0.0534675709979521,"IVE","14","MAE"
"809",0.0403060928011467,"IVE","14","MAE"
"810",0.107674764933551,"IVE","14","MAE"
"811",0.105118130603563,"IVE","14","MAE"
"812",0.109221914758976,"IVE","14","MAE"
"813",0.0716664459493696,"IVE","14","MAE"
"814",0.051508735508613,"IVE","14","MAE"
"815",0.0642805494198361,"IVE","14","MAE"
"816",0.107065289313013,"IVE","14","MAE"
"817",0.133730044124009,"IVE","14","MAE"
"818",0.0973450298895118,"IVE","14","MAE"
"819",0.0375716698384528,"IVE","14","MAE"
"820",0.0386727386416587,"IVE","14","MAE"
"821",0.0912481021738727,"IVE","14","MAE"
"822",0.0775932865813598,"IVE","14","MAE"
"823",0.0932173877118421,"IVE","14","MAE"
"824",0.0565242920918984,"IVE","14","MAE"
"825",0.129922578145411,"IVE","14","MAE"
"826",0.0905240207393513,"IVE","14","MAE"
"827",0.112257411811665,"IVE","14","MAE"
"828",0.103038596780286,"IVE","14","MAE"
"829",0.0485355301183974,"IVE","14","MAE"
"830",0.0635496968590378,"IVE","14","MAE"
"831",0.140990830867843,"IVE","14","MAE"
"832",0.0701625265756835,"IVE","14","MAE"
"833",0.0935866654863571,"IVE","14","MAE"
"834",0.138156439079466,"IVE","14","MAE"
"835",0.0889654099716383,"IVE","14","MAE"
"836",0.0436576083887645,"IVE","14","MAE"
"837",0.163531590408676,"IVE","14","MAE"
"838",0.0802687256292172,"IVE","14","MAE"
"839",0.0815064059354317,"IVE","14","MAE"
"840",0.0599252399333307,"IVE","14","MAE"
"841",0.0541462527244015,"IVE","32","MAE"
"842",0.0654605957627518,"IVE","32","MAE"
"843",0.0572359107640471,"IVE","32","MAE"
"844",0.0425096029807903,"IVE","32","MAE"
"845",0.0400290282555282,"IVE","32","MAE"
"846",0.0507907151406823,"IVE","32","MAE"
"847",0.0684884947374798,"IVE","32","MAE"
"848",0.0812140860953483,"IVE","32","MAE"
"849",0.0455597483609057,"IVE","32","MAE"
"850",0.07766010161216,"IVE","32","MAE"
"851",0.0422506468591542,"IVE","32","MAE"
"852",0.0770276118201337,"IVE","32","MAE"
"853",0.125326500321478,"IVE","32","MAE"
"854",0.0742255689226936,"IVE","32","MAE"
"855",0.0411691913928017,"IVE","32","MAE"
"856",0.0498120199677835,"IVE","32","MAE"
"857",0.0447408950246595,"IVE","32","MAE"
"858",0.057570921860204,"IVE","32","MAE"
"859",0.0546018135833618,"IVE","32","MAE"
"860",0.0503540499812846,"IVE","32","MAE"
"861",0.0476591875337846,"IVE","32","MAE"
"862",0.0422744887884317,"IVE","32","MAE"
"863",0.0846734382046566,"IVE","32","MAE"
"864",0.0462941356233769,"IVE","32","MAE"
"865",0.0612691369697981,"IVE","32","MAE"
"866",0.0461318579760185,"IVE","32","MAE"
"867",0.050143878181,"IVE","32","MAE"
"868",0.0398196879100409,"IVE","32","MAE"
"869",0.043692763386322,"IVE","32","MAE"
"870",0.191357673961868,"IVE","32","MAE"
"871",0.0588610473762557,"IVE","32","MAE"
"872",0.120854833669964,"IVE","32","MAE"
"873",0.0450980914938292,"IVE","32","MAE"
"874",0.0420830755162149,"IVE","32","MAE"
"875",0.0286217011963387,"IVE","32","MAE"
"876",0.0656253008079573,"IVE","32","MAE"
"877",0.0664603262254991,"IVE","32","MAE"
"878",0.0256038024400185,"IVE","32","MAE"
"879",0.0650368402760462,"IVE","32","MAE"
"880",0.138932156499469,"IVE","32","MAE"
"881",0.0778222777666676,"IVE","65","MAE"
"882",0.0734930265272748,"IVE","65","MAE"
"883",0.100195297114415,"IVE","65","MAE"
"884",0.163563532526384,"IVE","65","MAE"
"885",0.0562919129990843,"IVE","65","MAE"
"886",0.0236847194764443,"IVE","65","MAE"
"887",0.0550759384291729,"IVE","65","MAE"
"888",0.0747977587827964,"IVE","65","MAE"
"889",0.152387124893724,"IVE","65","MAE"
"890",0.0379272625469499,"IVE","65","MAE"
"891",0.0198265554129486,"IVE","65","MAE"
"892",0.0250236980443863,"IVE","65","MAE"
"893",0.0301848772335154,"IVE","65","MAE"
"894",0.0440597778320709,"IVE","65","MAE"
"895",0.0734766472498119,"IVE","65","MAE"
"896",0.0390882428313194,"IVE","65","MAE"
"897",0.0158886471656627,"IVE","65","MAE"
"898",0.0547725200954477,"IVE","65","MAE"
"899",0.114788705025538,"IVE","65","MAE"
"900",0.036765280808729,"IVE","65","MAE"
"901",0.0149272016790438,"IVE","65","MAE"
"902",0.0453024192847682,"IVE","65","MAE"
"903",0.0842226913456723,"IVE","65","MAE"
"904",0.10693136223203,"IVE","65","MAE"
"905",0.031559680311205,"IVE","65","MAE"
"906",0.0189161033822677,"IVE","65","MAE"
"907",0.0603293672922263,"IVE","65","MAE"
"908",0.129817575561515,"IVE","65","MAE"
"909",0.0179512445727889,"IVE","65","MAE"
"910",0.0557719058755629,"IVE","65","MAE"
"911",0.0168363123166015,"IVE","65","MAE"
"912",0.0834016068829048,"IVE","65","MAE"
"913",0.0118838650110822,"IVE","65","MAE"
"914",0.0296894870249527,"IVE","65","MAE"
"915",0.0165367078346537,"IVE","65","MAE"
"916",0.106675789906204,"IVE","65","MAE"
"917",0.0817720914787286,"IVE","65","MAE"
"918",0.0321371115743815,"IVE","65","MAE"
"919",0.00876739237432056,"IVE","65","MAE"
"920",0.00870021966959072,"IVE","65","MAE"
"921",0.0721478823762684,"IVE","115","MAE"
"922",0.0134523768235432,"IVE","115","MAE"
"923",0.0412898922135068,"IVE","115","MAE"
"924",0.0247136481382933,"IVE","115","MAE"
"925",0.0511832452294003,"IVE","115","MAE"
"926",0.0801122064177951,"IVE","115","MAE"
"927",0.0358726480678857,"IVE","115","MAE"
"928",0.0208269962260029,"IVE","115","MAE"
"929",0.0315190291734247,"IVE","115","MAE"
"930",0.0864002563795511,"IVE","115","MAE"
"931",0.015318644506718,"IVE","115","MAE"
"932",0.0103317986239362,"IVE","115","MAE"
"933",0.0180395826284341,"IVE","115","MAE"
"934",0.0275889280994494,"IVE","115","MAE"
"935",0.0160471530477206,"IVE","115","MAE"
"936",0.134381828830384,"IVE","115","MAE"
"937",0.0476542426770435,"IVE","115","MAE"
"938",0.0374862844490006,"IVE","115","MAE"
"939",0.0308758950026568,"IVE","115","MAE"
"940",0.0686213924020553,"IVE","115","MAE"
"941",0.0349798153306953,"IVE","115","MAE"
"942",0.0161730178778102,"IVE","115","MAE"
"943",0.00659770615765582,"IVE","115","MAE"
"944",0.08385223672343,"IVE","115","MAE"
"945",0.0658753286913269,"IVE","115","MAE"
"946",0.0433905121038974,"IVE","115","MAE"
"947",0.0297783926885967,"IVE","115","MAE"
"948",0.106815883433716,"IVE","115","MAE"
"949",0.00865739934644322,"IVE","115","MAE"
"950",0.0135564581227685,"IVE","115","MAE"
"951",0.0358428956802719,"IVE","115","MAE"
"952",0.029023087364115,"IVE","115","MAE"
"953",0.0179235964351271,"IVE","115","MAE"
"954",0.0458648073137221,"IVE","115","MAE"
"955",0.0324862222808687,"IVE","115","MAE"
"956",0.0174915061441223,"IVE","115","MAE"
"957",0.0031105378044038,"IVE","115","MAE"
"958",0.0544646191816537,"IVE","115","MAE"
"959",0.0306859007779703,"IVE","115","MAE"
"960",0.0526996553260333,"IVE","115","MAE"
"961",0.0715886468753477,"IVE","195","MAE"
"962",0.0454237480459289,"IVE","195","MAE"
"963",0.0173057684125371,"IVE","195","MAE"
"964",0.00817994421116536,"IVE","195","MAE"
"965",0.091454843453752,"IVE","195","MAE"
"966",0.0200648098726965,"IVE","195","MAE"
"967",0.0262654021371503,"IVE","195","MAE"
"968",0.0407081483482485,"IVE","195","MAE"
"969",0.0767252773091855,"IVE","195","MAE"
"970",0.0938135308310322,"IVE","195","MAE"
"971",0.043191060604037,"IVE","195","MAE"
"972",0.0257042108941439,"IVE","195","MAE"
"973",0.00681395602727135,"IVE","195","MAE"
"974",0.0483964336132664,"IVE","195","MAE"
"975",0.0653075751045337,"IVE","195","MAE"
"976",0.0552267340655341,"IVE","195","MAE"
"977",0.0416849825303052,"IVE","195","MAE"
"978",0.00446861773969901,"IVE","195","MAE"
"979",0.0693596003394563,"IVE","195","MAE"
"980",0.0796548698258894,"IVE","195","MAE"
"981",0.0653151820939824,"IVE","195","MAE"
"982",0.020243490373946,"IVE","195","MAE"
"983",0.0163058760968319,"IVE","195","MAE"
"984",0.0332839415435543,"IVE","195","MAE"
"985",0.0200964918576019,"IVE","195","MAE"
"986",0.0277422953931616,"IVE","195","MAE"
"987",0.0990356297393967,"IVE","195","MAE"
"988",0.0633980076547978,"IVE","195","MAE"
"989",0.0503156594153105,"IVE","195","MAE"
"990",0.0194047011366237,"IVE","195","MAE"
"991",0.0465181848127836,"IVE","195","MAE"
"992",0.0757395551366132,"IVE","195","MAE"
"993",0.073160738832918,"IVE","195","MAE"
"994",0.0128005561564534,"IVE","195","MAE"
"995",0.0501999067250107,"IVE","195","MAE"
"996",0.0353755141397224,"IVE","195","MAE"
"997",0.034620188461014,"IVE","195","MAE"
"998",0.0546654728062451,"IVE","195","MAE"
"999",0.0152008196549445,"IVE","195","MAE"
"1000",0.0306072902040515,"IVE","195","MAE"
"1001",0.0349665045476067,"SCE","14","MAE"
"1002",0.05565940277265,"SCE","14","MAE"
"1003",0.0263844703089677,"SCE","14","MAE"
"1004",0.0545879211483529,"SCE","14","MAE"
"1005",0.0346525988621291,"SCE","14","MAE"
"1006",0.0412733045728736,"SCE","14","MAE"
"1007",0.0346021436110533,"SCE","14","MAE"
"1008",0.058752770743318,"SCE","14","MAE"
"1009",0.0442010133955574,"SCE","14","MAE"
"1010",0.0466175483454164,"SCE","14","MAE"
"1011",0.0608804386335633,"SCE","14","MAE"
"1012",0.0986458866281858,"SCE","14","MAE"
"1013",0.0588015109111149,"SCE","14","MAE"
"1014",0.114190124256632,"SCE","14","MAE"
"1015",0.0924099142459832,"SCE","14","MAE"
"1016",0.079435763495575,"SCE","14","MAE"
"1017",0.0975356021343816,"SCE","14","MAE"
"1018",0.0304821819864804,"SCE","14","MAE"
"1019",0.0575267715192527,"SCE","14","MAE"
"1020",0.0315806765416578,"SCE","14","MAE"
"1021",0.0445948502800054,"SCE","14","MAE"
"1022",0.0611496797582213,"SCE","14","MAE"
"1023",0.0572921620010215,"SCE","14","MAE"
"1024",0.132194002442338,"SCE","14","MAE"
"1025",0.088221958470108,"SCE","14","MAE"
"1026",0.0617375613396366,"SCE","14","MAE"
"1027",0.0769122428114223,"SCE","14","MAE"
"1028",0.0406835657785048,"SCE","14","MAE"
"1029",0.0570980248354041,"SCE","14","MAE"
"1030",0.0656275643638358,"SCE","14","MAE"
"1031",0.149103400930555,"SCE","14","MAE"
"1032",0.070802800274288,"SCE","14","MAE"
"1033",0.0569585605774853,"SCE","14","MAE"
"1034",0.0894677080907887,"SCE","14","MAE"
"1035",0.0744621427249695,"SCE","14","MAE"
"1036",0.035666537480491,"SCE","14","MAE"
"1037",0.126248772323594,"SCE","14","MAE"
"1038",0.0728873286542921,"SCE","14","MAE"
"1039",0.0767876129922005,"SCE","14","MAE"
"1040",0.041948997986739,"SCE","14","MAE"
"1041",0.0320928091420468,"SCE","32","MAE"
"1042",0.0235857730735805,"SCE","32","MAE"
"1043",0.0269510283172219,"SCE","32","MAE"
"1044",0.0508330568024414,"SCE","32","MAE"
"1045",0.0440483408344778,"SCE","32","MAE"
"1046",0.0376680976611973,"SCE","32","MAE"
"1047",0.0986793352553667,"SCE","32","MAE"
"1048",0.0612329591027097,"SCE","32","MAE"
"1049",0.0504699275870311,"SCE","32","MAE"
"1050",0.0763496802897452,"SCE","32","MAE"
"1051",0.0619039236698995,"SCE","32","MAE"
"1052",0.0809504776244453,"SCE","32","MAE"
"1053",0.109090310898719,"SCE","32","MAE"
"1054",0.0614168917736928,"SCE","32","MAE"
"1055",0.0691775055423094,"SCE","32","MAE"
"1056",0.0632214318971576,"SCE","32","MAE"
"1057",0.0455146210663968,"SCE","32","MAE"
"1058",0.0349290652727302,"SCE","32","MAE"
"1059",0.0545027324516683,"SCE","32","MAE"
"1060",0.0468441397500619,"SCE","32","MAE"
"1061",0.0519674095132401,"SCE","32","MAE"
"1062",0.0281143511138087,"SCE","32","MAE"
"1063",0.0471658712418704,"SCE","32","MAE"
"1064",0.04281994595804,"SCE","32","MAE"
"1065",0.0600727716315629,"SCE","32","MAE"
"1066",0.0292204685992396,"SCE","32","MAE"
"1067",0.0505151797169121,"SCE","32","MAE"
"1068",0.0299173324430428,"SCE","32","MAE"
"1069",0.0505483876861594,"SCE","32","MAE"
"1070",0.132524640510395,"SCE","32","MAE"
"1071",0.050305573113138,"SCE","32","MAE"
"1072",0.164682454026553,"SCE","32","MAE"
"1073",0.0420759608254034,"SCE","32","MAE"
"1074",0.0226570657255518,"SCE","32","MAE"
"1075",0.019571654895473,"SCE","32","MAE"
"1076",0.0987855343767969,"SCE","32","MAE"
"1077",0.0754225705740737,"SCE","32","MAE"
"1078",0.0133735462759872,"SCE","32","MAE"
"1079",0.0731620471680051,"SCE","32","MAE"
"1080",0.114567306526618,"SCE","32","MAE"
"1081",0.037763997338226,"SCE","65","MAE"
"1082",0.0338525263814735,"SCE","65","MAE"
"1083",0.0456035352946264,"SCE","65","MAE"
"1084",0.0995777657453768,"SCE","65","MAE"
"1085",0.0291055597759251,"SCE","65","MAE"
"1086",0.0317410107487267,"SCE","65","MAE"
"1087",0.0612173594489325,"SCE","65","MAE"
"1088",0.0351148454006291,"SCE","65","MAE"
"1089",0.0702496104345379,"SCE","65","MAE"
"1090",0.0197515219726267,"SCE","65","MAE"
"1091",0.0137173731302289,"SCE","65","MAE"
"1092",0.0133043400643106,"SCE","65","MAE"
"1093",0.0289336423271867,"SCE","65","MAE"
"1094",0.0503471310466312,"SCE","65","MAE"
"1095",0.055401875032476,"SCE","65","MAE"
"1096",0.0184056620345468,"SCE","65","MAE"
"1097",0.0139832719091198,"SCE","65","MAE"
"1098",0.0341272996695198,"SCE","65","MAE"
"1099",0.10905081565417,"SCE","65","MAE"
"1100",0.0623003621690371,"SCE","65","MAE"
"1101",0.0109243174148186,"SCE","65","MAE"
"1102",0.0225331389325712,"SCE","65","MAE"
"1103",0.0538220108137066,"SCE","65","MAE"
"1104",0.051145081780122,"SCE","65","MAE"
"1105",0.0313772073976888,"SCE","65","MAE"
"1106",0.0317063413733889,"SCE","65","MAE"
"1107",0.0148613029507865,"SCE","65","MAE"
"1108",0.0477259676626574,"SCE","65","MAE"
"1109",0.0261754242023268,"SCE","65","MAE"
"1110",0.0293350771465164,"SCE","65","MAE"
"1111",0.053000155922571,"SCE","65","MAE"
"1112",0.012906321351655,"SCE","65","MAE"
"1113",0.0160839783369201,"SCE","65","MAE"
"1114",0.0420359773196895,"SCE","65","MAE"
"1115",0.0143779224408643,"SCE","65","MAE"
"1116",0.0308737076358517,"SCE","65","MAE"
"1117",0.044777958936551,"SCE","65","MAE"
"1118",0.00718550499444181,"SCE","65","MAE"
"1119",0.00843655909544909,"SCE","65","MAE"
"1120",0.0359885326480349,"SCE","65","MAE"
"1121",0.0483676436359888,"SCE","115","MAE"
"1122",0.0181982093676233,"SCE","115","MAE"
"1123",0.0239630943902954,"SCE","115","MAE"
"1124",0.0213864295287601,"SCE","115","MAE"
"1125",0.0419472549544421,"SCE","115","MAE"
"1126",0.0195031792161692,"SCE","115","MAE"
"1127",0.0559586512402662,"SCE","115","MAE"
"1128",0.0436174845982534,"SCE","115","MAE"
"1129",0.0362840363984948,"SCE","115","MAE"
"1130",0.0881604039641463,"SCE","115","MAE"
"1131",0.0141328392004796,"SCE","115","MAE"
"1132",0.00198910372225522,"SCE","115","MAE"
"1133",0.0321208340226422,"SCE","115","MAE"
"1134",0.0377790409796993,"SCE","115","MAE"
"1135",0.0254151634568235,"SCE","115","MAE"
"1136",0.0499101222039904,"SCE","115","MAE"
"1137",0.0553230012552204,"SCE","115","MAE"
"1138",0.0422849824947887,"SCE","115","MAE"
"1139",0.00980455806907416,"SCE","115","MAE"
"1140",0.0116834761520229,"SCE","115","MAE"
"1141",0.0266372840216284,"SCE","115","MAE"
"1142",0.011616363076963,"SCE","115","MAE"
"1143",0.0230801344610479,"SCE","115","MAE"
"1144",0.0585152165281294,"SCE","115","MAE"
"1145",0.0200169635359256,"SCE","115","MAE"
"1146",0.0223996035677076,"SCE","115","MAE"
"1147",0.00998101942179972,"SCE","115","MAE"
"1148",0.0515638059203433,"SCE","115","MAE"
"1149",0.0114519078900018,"SCE","115","MAE"
"1150",0.0142786127924719,"SCE","115","MAE"
"1151",0.0178598364523623,"SCE","115","MAE"
"1152",0.0093573692345459,"SCE","115","MAE"
"1153",0.022140589848717,"SCE","115","MAE"
"1154",0.0100862936859048,"SCE","115","MAE"
"1155",0.0314485236313013,"SCE","115","MAE"
"1156",0.0220688334069128,"SCE","115","MAE"
"1157",0.0287955903459745,"SCE","115","MAE"
"1158",0.0331888660694941,"SCE","115","MAE"
"1159",0.013670907199874,"SCE","115","MAE"
"1160",0.0139642856564219,"SCE","115","MAE"
"1161",0.0316241349033851,"SCE","195","MAE"
"1162",0.0297426211536809,"SCE","195","MAE"
"1163",0.0075041139423772,"SCE","195","MAE"
"1164",0.020768883201073,"SCE","195","MAE"
"1165",0.015660331851825,"SCE","195","MAE"
"1166",0.0159846467372579,"SCE","195","MAE"
"1167",0.0264945793246689,"SCE","195","MAE"
"1168",0.011651166146022,"SCE","195","MAE"
"1169",0.0691396628676921,"SCE","195","MAE"
"1170",0.0855327586609047,"SCE","195","MAE"
"1171",0.0546242399159961,"SCE","195","MAE"
"1172",0.0319310552259463,"SCE","195","MAE"
"1173",0.00537172814684452,"SCE","195","MAE"
"1174",0.0189826756522482,"SCE","195","MAE"
"1175",0.0190990608344583,"SCE","195","MAE"
"1176",0.0104091530135215,"SCE","195","MAE"
"1177",0.0329349054866959,"SCE","195","MAE"
"1178",0.0242506191439857,"SCE","195","MAE"
"1179",0.0145805447480847,"SCE","195","MAE"
"1180",0.0235448946556319,"SCE","195","MAE"
"1181",0.0139079435431378,"SCE","195","MAE"
"1182",0.0178407206592905,"SCE","195","MAE"
"1183",0.0243311014467746,"SCE","195","MAE"
"1184",0.0271874264977094,"SCE","195","MAE"
"1185",0.0127314509704271,"SCE","195","MAE"
"1186",0.0289010771862907,"SCE","195","MAE"
"1187",0.0224918721149844,"SCE","195","MAE"
"1188",0.0220940974731867,"SCE","195","MAE"
"1189",0.0269988115477889,"SCE","195","MAE"
"1190",0.0115325504598516,"SCE","195","MAE"
