"","value","est","lambda","type"
"270",0.153636170656801,"Sparse","0.4","MAE"
"271",0.194001816036374,"Sparse","0.5","MAE"
"272",0.206216726072378,"Sparse","0.5","MAE"
"273",0.193129471500175,"Sparse","0.5","MAE"
"274",0.177054981009976,"Sparse","0.5","MAE"
"275",0.220511731715142,"Sparse","0.5","MAE"
"276",0.1999927669162,"Sparse","0.5","MAE"
"277",0.177591060295203,"Sparse","0.5","MAE"
"278",0.174220013185479,"Sparse","0.5","MAE"
"279",0.15894550963777,"Sparse","0.5","MAE"
"280",0.166359569097595,"Sparse","0.5","MAE"
"281",0.161919791218635,"Sparse","0.6","MAE"
"282",0.197161967545806,"Sparse","0.6","MAE"
"283",0.223937240742711,"Sparse","0.6","MAE"
"284",0.13118941991781,"Sparse","0.6","MAE"
"285",0.161894288641225,"Sparse","0.6","MAE"
"286",0.196389064247951,"Sparse","0.6","MAE"
"287",0.232942369351663,"Sparse","0.6","MAE"
"288",0.206172564456935,"Sparse","0.6","MAE"
"289",0.220694674319316,"Sparse","0.6","MAE"
"290",0.189670411406598,"Sparse","0.6","MAE"
"291",0.237379422741238,"Sparse","0.7","MAE"
"292",0.204620531353519,"Sparse","0.7","MAE"
"293",0.212693887920354,"Sparse","0.7","MAE"
"294",0.177757779422716,"Sparse","0.7","MAE"
"295",0.180526730697893,"Sparse","0.7","MAE"
"296",0.197862308586078,"Sparse","0.7","MAE"
"297",0.16192227260947,"Sparse","0.7","MAE"
"298",0.207612943417039,"Sparse","0.7","MAE"
"299",0.219631973286341,"Sparse","0.7","MAE"
"300",0.20321164484688,"Sparse","0.7","MAE"
"301",0.182778124742991,"Sparse","0.8","MAE"
"302",0.144337257201038,"Sparse","0.8","MAE"
"303",0.172927689603726,"Sparse","0.8","MAE"
"304",0.117441374818167,"Sparse","0.8","MAE"
"305",0.124709756663225,"Sparse","0.8","MAE"
"306",0.178087456690684,"Sparse","0.8","MAE"
"307",0.249934420307738,"Sparse","0.8","MAE"
"308",0.244489099146232,"Sparse","0.8","MAE"
"309",0.201161666338507,"Sparse","0.8","MAE"
"310",0.192318114590152,"Sparse","0.8","MAE"
"311",0.171904406426303,"Sparse","0.9","MAE"
"312",0.242719370717556,"Sparse","0.9","MAE"
"313",0.249050351476876,"Sparse","0.9","MAE"
"314",0.428894581753498,"Sparse","0.9","MAE"
"315",0.293860122185486,"Sparse","0.9","MAE"
"316",0.153744919317762,"Sparse","0.9","MAE"
"317",0.201547423156507,"Sparse","0.9","MAE"
"318",0.131337831547584,"Sparse","0.9","MAE"
"319",0.246315317475621,"Sparse","0.9","MAE"
"320",0.220067569097785,"Sparse","0.9","MAE"
"321",0.270562686878031,"Sparse","1","MAE"
"322",0.164002846629277,"Sparse","1","MAE"
"323",0.194844141865723,"Sparse","1","MAE"
"324",0.0918309542788504,"Sparse","1","MAE"
"325",0.160130259222788,"Sparse","1","MAE"
"326",0.289189799075188,"Sparse","1","MAE"
"327",0.14921849440861,"Sparse","1","MAE"
"328",0.300351166543752,"Sparse","1","MAE"
"329",0.173864804326161,"Sparse","1","MAE"
"330",0.110708199630904,"Sparse","1","MAE"
"331",0.115591078611654,"FM","0","MAE"
"332",0.109029165424713,"FM","0","MAE"
"333",0.1156536348172,"FM","0","MAE"
"334",0.114482096851127,"FM","0","MAE"
"335",0.121532126425357,"FM","0","MAE"
"336",0.113298648535773,"FM","0","MAE"
"337",0.108467170671688,"FM","0","MAE"
"338",0.118847691821663,"FM","0","MAE"
"339",0.110359752290278,"FM","0","MAE"
"340",0.122718714222924,"FM","0","MAE"
"341",0.127116428096979,"FM","0.1","MAE"
"342",0.137424012732323,"FM","0.1","MAE"
"343",0.131777129531745,"FM","0.1","MAE"
"344",0.125533629984315,"FM","0.1","MAE"
"345",0.134239616184414,"FM","0.1","MAE"
"346",0.130666265567208,"FM","0.1","MAE"
"347",0.122972128918341,"FM","0.1","MAE"
"348",0.131189372750592,"FM","0.1","MAE"
"349",0.126395367247994,"FM","0.1","MAE"
