"","value","est","lambda","type"
"132",0.258560870469171,"LW","0.2","MAE"
"133",0.260217601005722,"LW","0.2","MAE"
"134",0.251452991175995,"LW","0.2","MAE"
"135",0.26508036809623,"LW","0.2","MAE"
"136",0.292394034119219,"LW","0.2","MAE"
"137",0.254767825539725,"LW","0.2","MAE"
"138",0.265904195446514,"LW","0.2","MAE"
"139",0.258212529394998,"LW","0.2","MAE"
"140",0.262151691555226,"LW","0.2","MAE"
"141",0.275092602005608,"LW","0.3","MAE"
"142",0.259827107698664,"LW","0.3","MAE"
"143",0.262651643887293,"LW","0.3","MAE"
"144",0.254500097617751,"LW","0.3","MAE"
"145",0.272455964119079,"LW","0.3","MAE"
"146",0.310864867281795,"LW","0.3","MAE"
"147",0.255461126182394,"LW","0.3","MAE"
"148",0.270627528390116,"LW","0.3","MAE"
"149",0.261426335513919,"LW","0.3","MAE"
"150",0.260093991245086,"LW","0.3","MAE"
"151",0.276755688001101,"LW","0.4","MAE"
"152",0.262325680361373,"LW","0.4","MAE"
"153",0.261297411676071,"LW","0.4","MAE"
"154",0.257840181055623,"LW","0.4","MAE"
"155",0.277904455112708,"LW","0.4","MAE"
"156",0.326853776190986,"LW","0.4","MAE"
"157",0.252871385476857,"LW","0.4","MAE"
"158",0.27484899524552,"LW","0.4","MAE"
"159",0.262365743955298,"LW","0.4","MAE"
"160",0.257034042876568,"LW","0.4","MAE"
"161",0.276691315896162,"LW","0.5","MAE"
"162",0.265511598130588,"LW","0.5","MAE"
"163",0.252293016858235,"LW","0.5","MAE"
"164",0.25992063067537,"LW","0.5","MAE"
"165",0.280918915687391,"LW","0.5","MAE"
"166",0.334932310398661,"LW","0.5","MAE"
"167",0.245879360941286,"LW","0.5","MAE"
"168",0.275553418711137,"LW","0.5","MAE"
"169",0.260425916564905,"LW","0.5","MAE"
"170",0.250462247467876,"LW","0.5","MAE"
"171",0.274793760590309,"LW","0.6","MAE"
"172",0.267726067658348,"LW","0.6","MAE"
"173",0.240263716639807,"LW","0.6","MAE"
"174",0.259502829724743,"LW","0.6","MAE"
"175",0.280950912813449,"LW","0.6","MAE"
"176",0.341602356882267,"LW","0.6","MAE"
"177",0.233971700700866,"LW","0.6","MAE"
"178",0.271706340986654,"LW","0.6","MAE"
"179",0.254530301426472,"LW","0.6","MAE"
"180",0.239340268383887,"LW","0.6","MAE"
"181",0.264877173188954,"LW","0.7","MAE"
"182",0.266135448215907,"LW","0.7","MAE"
"183",0.222191189084145,"LW","0.7","MAE"
"184",0.254734293577618,"LW","0.7","MAE"
"185",0.275579064316888,"LW","0.7","MAE"
"186",0.342173763695618,"LW","0.7","MAE"
"187",0.217220748627746,"LW","0.7","MAE"
"188",0.26183240775802,"LW","0.7","MAE"
"189",0.243127771679552,"LW","0.7","MAE"
"190",0.22298021923743,"LW","0.7","MAE"
"191",0.253001122134952,"LW","0.8","MAE"
"192",0.256420737305704,"LW","0.8","MAE"
"193",0.198197664037272,"LW","0.8","MAE"
"194",0.243425680368725,"LW","0.8","MAE"
"195",0.26594553293554,"LW","0.8","MAE"
"196",0.33418360330056,"LW","0.8","MAE"
"197",0.195714320348472,"LW","0.8","MAE"
"198",0.242793323017682,"LW","0.8","MAE"
"199",0.222353927344587,"LW","0.8","MAE"
"200",0.199562634685461,"LW","0.8","MAE"
"201",0.234237897894536,"LW","0.9","MAE"
"202",0.233506341747469,"LW","0.9","MAE"
"203",0.169037517128672,"LW","0.9","MAE"
"204",0.222041953847505,"LW","0.9","MAE"
"205",0.248263153394352,"LW","0.9","MAE"
"206",0.311964976856413,"LW","0.9","MAE"
"207",0.17190172698431,"LW","0.9","MAE"
"208",0.21771370408689,"LW","0.9","MAE"
"209",0.189217691800103,"LW","0.9","MAE"
"210",0.168086039107211,"LW","0.9","MAE"
"211",0.211808816193895,"LW","1","MAE"
"212",0.19933423619499,"LW","1","MAE"
"213",0.138999555901972,"LW","1","MAE"
"214",0.149023573344631,"LW","1","MAE"
"215",0.204416853537138,"LW","1","MAE"
"216",0.251387145294161,"LW","1","MAE"
"217",0.163137224247696,"LW","1","MAE"
"218",0.188747053098909,"LW","1","MAE"
"219",0.138843248266489,"LW","1","MAE"
"220",0.131936579607404,"LW","1","MAE"
"221",0.113854452302527,"Sparse","0","MAE"
"222",0.112905671493897,"Sparse","0","MAE"
"223",0.109899387228753,"Sparse","0","MAE"
"224",0.120437736844228,"Sparse","0","MAE"
"225",0.120554080050532,"Sparse","0","MAE"
"226",0.120672564676156,"Sparse","0","MAE"
"227",0.12068377653481,"Sparse","0","MAE"
"228",0.120543814670431,"Sparse","0","MAE"
"229",0.120689769737547,"Sparse","0","MAE"
"230",0.12068377653481,"Sparse","0","MAE"
"231",0.133029877322253,"Sparse","0.1","MAE"
"232",0.127671860537672,"Sparse","0.1","MAE"
"233",0.130206477104356,"Sparse","0.1","MAE"
"234",0.127456054332031,"Sparse","0.1","MAE"
"235",0.141310783496714,"Sparse","0.1","MAE"
"236",0.140848153360378,"Sparse","0.1","MAE"
"237",0.141310783496714,"Sparse","0.1","MAE"
"238",0.130141041038593,"Sparse","0.1","MAE"
"239",0.141313789275548,"Sparse","0.1","MAE"
"240",0.141310783496714,"Sparse","0.1","MAE"
"241",0.151063131553194,"Sparse","0.2","MAE"
"242",0.146348225745099,"Sparse","0.2","MAE"
"243",0.13149566348893,"Sparse","0.2","MAE"
"244",0.145344299064718,"Sparse","0.2","MAE"
"245",0.161937790458618,"Sparse","0.2","MAE"
"246",0.167790628742539,"Sparse","0.2","MAE"
"247",0.161405271896825,"Sparse","0.2","MAE"
"248",0.149164480997146,"Sparse","0.2","MAE"
"249",0.161911582773132,"Sparse","0.2","MAE"
"250",0.160996829627889,"Sparse","0.2","MAE"
"251",0.167816326019892,"Sparse","0.3","MAE"
"252",0.165533775387374,"Sparse","0.3","MAE"
"253",0.148900386029291,"Sparse","0.3","MAE"
"254",0.164950086304722,"Sparse","0.3","MAE"
"255",0.18237957572377,"Sparse","0.3","MAE"
"256",0.192287831452887,"Sparse","0.3","MAE"
"257",0.172232700345303,"Sparse","0.3","MAE"
"258",0.165330726077954,"Sparse","0.3","MAE"
"259",0.17962031430466,"Sparse","0.3","MAE"
"260",0.160292181509316,"Sparse","0.3","MAE"
"261",0.196227416514704,"Sparse","0.4","MAE"
"262",0.171005438408477,"Sparse","0.4","MAE"
"263",0.166824096890617,"Sparse","0.4","MAE"
"264",0.169552204825929,"Sparse","0.4","MAE"
"265",0.199281049491708,"Sparse","0.4","MAE"
"266",0.21769966707789,"Sparse","0.4","MAE"
"267",0.191274410197027,"Sparse","0.4","MAE"
"268",0.18384365416417,"Sparse","0.4","MAE"
"269",0.189313984508866,"Sparse","0.4","MAE"
"270",0.175502115344614,"Sparse","0.4","MAE"
"271",0.209000093331134,"Sparse","0.5","MAE"
"272",0.193420836742672,"Sparse","0.5","MAE"
"273",0.177851348120462,"Sparse","0.5","MAE"
"274",0.184336527194464,"Sparse","0.5","MAE"
"275",0.218531874468874,"Sparse","0.5","MAE"
"276",0.24283152909494,"Sparse","0.5","MAE"
"277",0.188374426875938,"Sparse","0.5","MAE"
"278",0.210678120264444,"Sparse","0.5","MAE"
"279",0.204245415032528,"Sparse","0.5","MAE"
"280",0.191483735976858,"Sparse","0.5","MAE"
"281",0.229146019906907,"Sparse","0.6","MAE"
"282",0.219247376707036,"Sparse","0.6","MAE"
"283",0.196533614859791,"Sparse","0.6","MAE"
"284",0.203972510682074,"Sparse","0.6","MAE"
"285",0.238502489300043,"Sparse","0.6","MAE"
"286",0.28116743402056,"Sparse","0.6","MAE"
"287",0.200463891354879,"Sparse","0.6","MAE"
"288",0.22234069922355,"Sparse","0.6","MAE"
"289",0.218135170868974,"Sparse","0.6","MAE"
"290",0.190884128686619,"Sparse","0.6","MAE"
"291",0.235231625620733,"Sparse","0.7","MAE"
"292",0.237462688562489,"Sparse","0.7","MAE"
"293",0.195599224197132,"Sparse","0.7","MAE"
"294",0.212347610459772,"Sparse","0.7","MAE"
"295",0.256689396765766,"Sparse","0.7","MAE"
"296",0.305631774041605,"Sparse","0.7","MAE"
"297",0.196254975714193,"Sparse","0.7","MAE"
"298",0.232115291167688,"Sparse","0.7","MAE"
"299",0.217895938220057,"Sparse","0.7","MAE"
"300",0.197994693745894,"Sparse","0.7","MAE"
"301",0.238220108225907,"Sparse","0.8","MAE"
"302",0.246505052086014,"Sparse","0.8","MAE"
"303",0.187093218408859,"Sparse","0.8","MAE"
"304",0.219459956578452,"Sparse","0.8","MAE"
"305",0.266150118418269,"Sparse","0.8","MAE"
"306",0.30830834780286,"Sparse","0.8","MAE"
"307",0.186522313447903,"Sparse","0.8","MAE"
"308",0.233482741102054,"Sparse","0.8","MAE"
"309",0.220562413076959,"Sparse","0.8","MAE"
"310",0.19361115120899,"Sparse","0.8","MAE"
"311",0.228943135601546,"Sparse","0.9","MAE"
"312",0.23746131372696,"Sparse","0.9","MAE"
"313",0.1680171558651,"Sparse","0.9","MAE"
"314",0.215155556856174,"Sparse","0.9","MAE"
"315",0.274596854992688,"Sparse","0.9","MAE"
"316",0.301781715989437,"Sparse","0.9","MAE"
"317",0.172628788772211,"Sparse","0.9","MAE"
"318",0.220570389250438,"Sparse","0.9","MAE"
"319",0.201745401429546,"Sparse","0.9","MAE"
"320",0.17604448613102,"Sparse","0.9","MAE"
"321",0.21469352751202,"Sparse","1","MAE"
"322",0.204168901570914,"Sparse","1","MAE"
"323",0.143745298470289,"Sparse","1","MAE"
"324",0.151712919890315,"Sparse","1","MAE"
"325",0.211895924858558,"Sparse","1","MAE"
"326",0.253408925679627,"Sparse","1","MAE"
"327",0.16574094779137,"Sparse","1","MAE"
"328",0.193565777026522,"Sparse","1","MAE"
"329",0.142203897474384,"Sparse","1","MAE"
"330",0.135123472682184,"Sparse","1","MAE"
"331",0.128716333811992,"FM","0","MAE"
"332",0.12680031800688,"FM","0","MAE"
"333",0.125162517476194,"FM","0","MAE"
"334",0.120372760010375,"FM","0","MAE"
"335",0.128798252819776,"FM","0","MAE"
"336",0.131960778690463,"FM","0","MAE"
"337",0.125014601773329,"FM","0","MAE"
"338",0.127553208818411,"FM","0","MAE"
"339",0.126976241186422,"FM","0","MAE"
"340",0.124584129500697,"FM","0","MAE"
"341",0.143568833400481,"FM","0.1","MAE"
"342",0.137548364120361,"FM","0.1","MAE"
"343",0.137731219344106,"FM","0.1","MAE"
"344",0.132244030967249,"FM","0.1","MAE"
"345",0.143430034586542,"FM","0.1","MAE"
"346",0.154210901964296,"FM","0.1","MAE"
"347",0.1388389769118,"FM","0.1","MAE"
"348",0.142870224209617,"FM","0.1","MAE"
"349",0.141713258568544,"FM","0.1","MAE"
"350",0.137643686698528,"FM","0.1","MAE"
"351",0.162012200742248,"FM","0.2","MAE"
"352",0.153182952939972,"FM","0.2","MAE"
"353",0.153387420462529,"FM","0.2","MAE"
"354",0.148938154606665,"FM","0.2","MAE"
"355",0.162677023458688,"FM","0.2","MAE"
"356",0.183143508703387,"FM","0.2","MAE"
"357",0.155771962123953,"FM","0.2","MAE"
"358",0.162374895106927,"FM","0.2","MAE"
"359",0.160176859739243,"FM","0.2","MAE"
"360",0.153807027833189,"FM","0.2","MAE"
"361",0.180003019965123,"FM","0.3","MAE"
"362",0.171294891435672,"FM","0.3","MAE"
"363",0.168646525653861,"FM","0.3","MAE"
"364",0.167272411626843,"FM","0.3","MAE"
"365",0.183492603882669,"FM","0.3","MAE"
"366",0.212446023718822,"FM","0.3","MAE"
"367",0.172743487136717,"FM","0.3","MAE"
"368",0.182121348090737,"FM","0.3","MAE"
"369",0.179334831224824,"FM","0.3","MAE"
"370",0.170518825931075,"FM","0.3","MAE"
"371",0.196101781074873,"FM","0.4","MAE"
"372",0.189981830744725,"FM","0.4","MAE"
"373",0.181157436255055,"FM","0.4","MAE"
"374",0.185066469188674,"FM","0.4","MAE"
"375",0.204113910484547,"FM","0.4","MAE"
"376",0.238286887848663,"FM","0.4","MAE"
"377",0.187508515818277,"FM","0.4","MAE"
"378",0.199875438688423,"FM","0.4","MAE"
"379",0.197229261524996,"FM","0.4","MAE"
"380",0.185789498342254,"FM","0.4","MAE"
"381",0.209799432617468,"FM","0.5","MAE"
"382",0.207897584380706,"FM","0.5","MAE"
"383",0.189870112075949,"FM","0.5","MAE"
"384",0.200870728559248,"FM","0.5","MAE"
"385",0.223083112872487,"FM","0.5","MAE"
"386",0.259322575078455,"FM","0.5","MAE"
"387",0.198635862633124,"FM","0.5","MAE"
"388",0.214306056464957,"FM","0.5","MAE"
"389",0.212135049975928,"FM","0.5","MAE"
"390",0.197859994442616,"FM","0.5","MAE"
"391",0.221313734313493,"FM","0.6","MAE"
"392",0.223659392495563,"FM","0.6","MAE"
"393",0.194684116985968,"FM","0.6","MAE"
"394",0.214016347906061,"FM","0.6","MAE"
"395",0.239210578871286,"FM","0.6","MAE"
"396",0.275777897443595,"FM","0.6","MAE"
"397",0.204993148255172,"FM","0.6","MAE"
"398",0.2240384552944,"FM","0.6","MAE"
"399",0.222549665609284,"FM","0.6","MAE"
"400",0.205241567591854,"FM","0.6","MAE"
"401",0.230729962356645,"FM","0.7","MAE"
"402",0.235699314857995,"FM","0.7","MAE"
"403",0.195340230710061,"FM","0.7","MAE"
"404",0.22396975360866,"FM","0.7","MAE"
"405",0.251818797176237,"FM","0.7","MAE"
"406",0.287465845695492,"FM","0.7","MAE"
"407",0.20636960766989,"FM","0.7","MAE"
"408",0.22809737969665,"FM","0.7","MAE"
"409",0.227022705915559,"FM","0.7","MAE"
"410",0.206780825430196,"FM","0.7","MAE"
"411",0.237707442727791,"FM","0.8","MAE"
"412",0.241806999886915,"FM","0.8","MAE"
"413",0.192547700414537,"FM","0.8","MAE"
"414",0.229728651597555,"FM","0.8","MAE"
"415",0.260063110059867,"FM","0.8","MAE"
"416",0.294571940597133,"FM","0.8","MAE"
"417",0.203386247456259,"FM","0.8","MAE"
"418",0.226107178277031,"FM","0.8","MAE"
"419",0.224013167197087,"FM","0.8","MAE"
"420",0.201129924708593,"FM","0.8","MAE"
"421",0.2402337222221,"FM","0.9","MAE"
"422",0.238657550124112,"FM","0.9","MAE"
"423",0.188476373322229,"FM","0.9","MAE"
"424",0.228651747190254,"FM","0.9","MAE"
"425",0.262294141049943,"FM","0.9","MAE"
"426",0.293962064249228,"FM","0.9","MAE"
"427",0.197845968002634,"FM","0.9","MAE"
"428",0.220001924932189,"FM","0.9","MAE"
"429",0.210705156566844,"FM","0.9","MAE"
"430",0.187753368186854,"FM","0.9","MAE"
"431",0.237569273962264,"FM","1","MAE"
"432",0.226691468608219,"FM","1","MAE"
"433",0.185534374407292,"FM","1","MAE"
"434",0.195548241981484,"FM","1","MAE"
"435",0.249305304117703,"FM","1","MAE"
"436",0.264518881955333,"FM","1","MAE"
"437",0.201621071830352,"FM","1","MAE"
"438",0.21128240203797,"FM","1","MAE"
"439",0.182134910815368,"FM","1","MAE"
"440",0.1686603740362,"FM","1","MAE"
"441",0.0516632940322732,"BestWSCE","0","MAE"
"442",0.0201650246066188,"BestWSCE","0","MAE"
"443",0.00991650573348723,"BestWSCE","0","MAE"
"444",0.0191898346161885,"BestWSCE","0","MAE"
"445",0.0885225990135759,"BestWSCE","0","MAE"
"446",0.0952064970514145,"BestWSCE","0","MAE"
"447",0.0675978349294325,"BestWSCE","0","MAE"
"448",0.044050897251587,"BestWSCE","0","MAE"
"449",0.0815437823043176,"BestWSCE","0","MAE"
"450",0.0380397171171986,"BestWSCE","0","MAE"
"451",0.0593518205667248,"BestWSCE","0.1","MAE"
"452",0.0401673251584124,"BestWSCE","0.1","MAE"
"453",0.0468787357955621,"BestWSCE","0.1","MAE"
"454",0.0429245647337121,"BestWSCE","0.1","MAE"
"455",0.102453156487668,"BestWSCE","0.1","MAE"
"456",0.112332723756102,"BestWSCE","0.1","MAE"
"457",0.0765834051048903,"BestWSCE","0.1","MAE"
"458",0.0519838606289552,"BestWSCE","0.1","MAE"
"459",0.0931014734387907,"BestWSCE","0.1","MAE"
"460",0.0439326224759522,"BestWSCE","0.1","MAE"
"461",0.0757209268067398,"BestWSCE","0.2","MAE"
"462",0.0846402236019418,"BestWSCE","0.2","MAE"
"463",0.0916152824821252,"BestWSCE","0.2","MAE"
"464",0.0846952603878371,"BestWSCE","0.2","MAE"
"465",0.116265200009593,"BestWSCE","0.2","MAE"
"466",0.126046018333533,"BestWSCE","0.2","MAE"
"467",0.0873380870281697,"BestWSCE","0.2","MAE"
"468",0.0703439651732657,"BestWSCE","0.2","MAE"
"469",0.101528782249674,"BestWSCE","0.2","MAE"
"470",0.0727772498913462,"BestWSCE","0.2","MAE"
"471",0.109629381904595,"BestWSCE","0.3","MAE"
"472",0.131145387548511,"BestWSCE","0.3","MAE"
"473",0.137109790644797,"BestWSCE","0.3","MAE"
"474",0.129406335801043,"BestWSCE","0.3","MAE"
"475",0.12972143766748,"BestWSCE","0.3","MAE"
"476",0.140255528340621,"BestWSCE","0.3","MAE"
"477",0.10590553340947,"BestWSCE","0.3","MAE"
"478",0.112128582859735,"BestWSCE","0.3","MAE"
"479",0.115068465235505,"BestWSCE","0.3","MAE"
"480",0.116328311465419,"BestWSCE","0.3","MAE"
"481",0.149846599554224,"BestWSCE","0.4","MAE"
"482",0.179031766989548,"BestWSCE","0.4","MAE"
"483",0.183673229893651,"BestWSCE","0.4","MAE"
"484",0.175287833514859,"BestWSCE","0.4","MAE"
"485",0.143142281913109,"BestWSCE","0.4","MAE"
"486",0.152691547759444,"BestWSCE","0.4","MAE"
"487",0.139256853839279,"BestWSCE","0.4","MAE"
"488",0.155495891702415,"BestWSCE","0.4","MAE"
"489",0.134365948225245,"BestWSCE","0.4","MAE"
"490",0.160585156739271,"BestWSCE","0.4","MAE"
"491",0.191479005510319,"BestWSCE","0.5","MAE"
"492",0.22814165062014,"BestWSCE","0.5","MAE"
"493",0.231527265542239,"BestWSCE","0.5","MAE"
"494",0.222101017687974,"BestWSCE","0.5","MAE"
"495",0.16737841771933,"BestWSCE","0.5","MAE"
"496",0.166044137790641,"BestWSCE","0.5","MAE"
"497",0.179436178676451,"BestWSCE","0.5","MAE"
"498",0.199239844521274,"BestWSCE","0.5","MAE"
"499",0.175095534805686,"BestWSCE","0.5","MAE"
"500",0.205272557588981,"BestWSCE","0.5","MAE"
"501",0.233347473839449,"BestWSCE","0.6","MAE"
"502",0.278688506807858,"BestWSCE","0.6","MAE"
"503",0.278815154023116,"BestWSCE","0.6","MAE"
"504",0.269940797742496,"BestWSCE","0.6","MAE"
"505",0.207088541273608,"BestWSCE","0.6","MAE"
"506",0.205007420374017,"BestWSCE","0.6","MAE"
"507",0.219682625822774,"BestWSCE","0.6","MAE"
"508",0.243286189376367,"BestWSCE","0.6","MAE"
"509",0.216374118092972,"BestWSCE","0.6","MAE"
"510",0.250356244203323,"BestWSCE","0.6","MAE"
"511",0.275954566891767,"BestWSCE","0.7","MAE"
"512",0.330922021192673,"BestWSCE","0.7","MAE"
"513",0.326192479772524,"BestWSCE","0.7","MAE"
"514",0.319070361945324,"BestWSCE","0.7","MAE"
"515",0.249366747021482,"BestWSCE","0.7","MAE"
"516",0.245013954550857,"BestWSCE","0.7","MAE"
"517",0.260068129768537,"BestWSCE","0.7","MAE"
"518",0.288051298887057,"BestWSCE","0.7","MAE"
"519",0.258154683222066,"BestWSCE","0.7","MAE"
"520",0.295538934947013,"BestWSCE","0.7","MAE"
"521",0.318657019395949,"BestWSCE","0.8","MAE"
"522",0.385755633540265,"BestWSCE","0.8","MAE"
"523",0.373533839482946,"BestWSCE","0.8","MAE"
"524",0.370072154799011,"BestWSCE","0.8","MAE"
"525",0.290551664462825,"BestWSCE","0.8","MAE"
"526",0.285209324026979,"BestWSCE","0.8","MAE"
"527",0.300720925622658,"BestWSCE","0.8","MAE"
"528",0.33321486326168,"BestWSCE","0.8","MAE"
"529",0.300468618289597,"BestWSCE","0.8","MAE"
"530",0.340574333902962,"BestWSCE","0.8","MAE"
"531",0.361794594722669,"BestWSCE","0.9","MAE"
"532",0.442019357460838,"BestWSCE","0.9","MAE"
"533",0.420303967405467,"BestWSCE","0.9","MAE"
"534",0.424170733533204,"BestWSCE","0.9","MAE"
"535",0.332644764675675,"BestWSCE","0.9","MAE"
"536",0.325658086056523,"BestWSCE","0.9","MAE"
"537",0.341766206120263,"BestWSCE","0.9","MAE"
"538",0.3784293037186,"BestWSCE","0.9","MAE"
"539",0.343364304267993,"BestWSCE","0.9","MAE"
"540",0.385348718470235,"BestWSCE","0.9","MAE"
"541",0.405184116873965,"BestWSCE","1","MAE"
"542",0.499489504616494,"BestWSCE","1","MAE"
"543",0.46678559863284,"BestWSCE","1","MAE"
"544",0.488014497727671,"BestWSCE","1","MAE"
"545",0.377570897641223,"BestWSCE","1","MAE"
"546",0.366342295297559,"BestWSCE","1","MAE"
"547",0.383176275087142,"BestWSCE","1","MAE"
"548",0.423380303449164,"BestWSCE","1","MAE"
"549",0.386823615228988,"BestWSCE","1","MAE"
"550",0.429549337132181,"BestWSCE","1","MAE"
"551",0.0594300240306317,"hatSigma0","0","MAE"
"552",0.0107497783562777,"hatSigma0","0","MAE"
